"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes","T2btw","T2btw_p","T2btw_df1","T2btw_df2","T2acr","T2acr_p","T2acr_df1","T2acr_df2","T2cbtw","T2cbtw_p","T2cbtw_df1","T2cbtw_df2","T2cacr","T2cacr_p","T2cacr_df1","T2cacr_df2"
11,"Pattern",1.28265206653403,4,448,0.275916527942996,-4.8953e-17,0.19987,"ns",0.00884431331839121,0.0113225815527402,3.30478255615024,0.0520189714383458,2,27,4.49315476548441,0.0120708181808347,2,259,0.0697174256904441,0.142318763045809,2,54,0.00954783208603301,0.0837371851171391,2,518
12,"Pattern",0.421774354326465,4,448,0.792953951166997,-0.035595,0.13683,"ns",0.00365057838461995,0.00375171408518365,1.33210515853385,0.280716622325272,2,27,1.66798479395854,0.190646534632332,2,259,0.0299509725308289,0.425325768401914,2,54,0.00481509177367987,0.2854467564829,2,518
13,"Pattern",0.42951452970079,4,448,0.78733723632228,-0.058411,0.078036,"ns",0.00348520359861477,0.00382030049224596,0.348812089236776,0.708658207160375,2,27,0.426418059684333,0.653300846379209,2,259,0.0111148685201153,0.725842421216617,2,54,0.00176750947668436,0.630709679190935,2,518
14,"Pattern",1.03959430470615,4,448,0.386292073890728,0.044058,0.32872,"ns",0.00750760880914593,0.00919672713884527,13.1000789032611,0.00010558115020598,2,27,19.3946931068772,1.41604207248847e-08,2,259,0.230544195438713,0.00254543866441659,2,54,0.0377548631878096,6.30749239474149e-05,2,518
15,"Pattern",1.00041625682312,4,448,0.406984547704185,-6.9342e-17,0.28311,"ns",0.00672029195740531,0.0088532085983596,5.21499630602029,0.0121603005049363,2,27,7.32883021077278,0.000801556219558908,2,259,0.115039712073751,0.0430416083573691,2,54,0.0162401443360796,0.0149302285977166,2,518
16,"Pattern",2.21026375100624,4,448,0.0669914935449706,-6.0391e-17,0.24656,"ns",0.0129767063356022,0.0193525842460614,5.7605837866088,0.00825027354252716,2,27,5.22850116243171,0.00594199887538016,2,259,0.0812549609097252,0.104435601819851,2,54,0.0104729682405202,0.0659326685442629,2,518
17,"Pattern",1.61305023491039,4,448,0.169872469897536,-8.7824e-17,0.35857,"ns",0.0117455034595001,0.0141977548492465,8.54813437306865,0.00133041134426959,2,27,13.1667896377201,3.58196165328728e-06,2,259,0.162653897836034,0.0129404249521072,2,54,0.025008012652933,0.00158653567847933,2,518
18,"Pattern",1.30648055292981,4,448,0.2666855991083,-0.050145,0.23852,"ns",0.00785891589686326,0.0115305015790293,4.73090969076538,0.0173218107038535,2,27,5.52536925152672,0.00446831855494867,2,259,0.0820608211291892,0.102215681583868,2,54,0.00999369794230057,0.074622852712097,2,518
19,"Pattern",0.387603489760698,4,448,0.817537238777942,-0.073707,0.18359,"ns",0.00275296524353974,0.00344880999082796,1.8328160402562,0.179312219135348,2,27,2.33854256436643,0.0985020041352179,2,259,0.0366644146470354,0.352443123256056,2,54,0.00454943492595217,0.305841298539318,2,518
20,"Pattern",0.718962367804624,4,448,0.579290534096089,-0.097709,0.1308,"ns",0.0051465795869765,0.00637836219125787,1.01936595996342,0.374293750597621,2,27,1.80444747383289,0.166627999232638,2,259,0.027682220569659,0.453354313018211,2,54,0.00467037619511724,0.296381247616977,2,518
21,"Pattern",1.44062563791954,4,448,0.219546152774532,-0.044058,0.32872,"ns",0.00876296305508832,0.0126993802248388,7.45323517002188,0.00264616058002987,2,27,11.1930982568401,2.17574628544881e-05,2,259,0.109762274986436,0.049339592842313,2,54,0.0169954480297776,0.0122987854195857,2,518
22,"Pattern",2.07236152402085,4,448,0.0834408980575302,-0.083862,0.27643,"ns",0.012713284385807,0.0181670783030512,4.5185947225315,0.0202896003639834,2,27,7.0043225431083,0.00109012348990956,2,259,0.0715081626770762,0.135612147544517,2,54,0.0104294785300151,0.0666774331530273,2,518
23,"Pattern",1.13362649717707,4,448,0.339974814301749,-0.11004,0.2174,"ns",0.00668547357706119,0.0100202436028633,1.05594914585557,0.361791804522158,2,27,1.55468305222819,0.213221258933725,2,259,0.0211392135168997,0.54542975982226,2,54,0.00304180708809889,0.452622269386985,2,518
24,"Pattern",0.783508638904226,4,448,0.536297237649154,-0.12335,0.16655,"ns",0.00457129995072028,0.00694701422539321,1.00714351446909,0.378573425448126,2,27,2.19572435076607,0.113345179430677,2,259,0.0318611250608314,0.403122589360965,2,54,0.00546157669542392,0.241336481296737,2,518
25,"Pattern",1.16398629912813,4,448,0.326013463613657,-0.15945,0.30209,"ns",0.0085886317256939,0.0102858368390395,1.7350655848553,0.195482302065858,2,27,3.59754335561697,0.0287683454941106,2,259,0.034097013364928,0.37865221009833,2,54,0.00546047543846326,0.241405478385851,2,518
26,"Pattern",1.26958198212065,4,448,0.281094638462823,-0.18883,0.2394,"ns",0.0093973970836823,0.0112084988741377,1.01229335141935,0.376763843088026,2,27,1.59482231393183,0.204931008435928,2,259,0.0179247098614972,0.597574676319833,2,54,0.00223236859065504,0.558783142902927,2,518
27,"Pattern",1.15005115741621,4,448,0.332362430284899,-0.1756,0.16852,"ns",0.00850158168866737,0.0101639473040648,0.439462462557472,0.648910070745383,2,27,0.95331004798543,0.386811303269175,2,259,0.0158293694491233,0.634325524755109,2,54,0.0025854549360482,0.509703452171518,2,518
28,"Pattern",0.37090872800954,4,448,0.829386106519703,-0.15612,0.11703,"ns",0.00266174821580154,0.00330075401372177,0.392136333493465,0.679397397917644,2,27,0.712209298696098,0.491517376411677,2,259,0.0122311560727319,0.703003201710685,2,54,0.00224749460617546,0.556586426029148,2,518
29,"Pattern",0.554722285255658,4,448,0.695672056870612,-0.12367,0.07006,"ns",0.00397371151933026,0.00492846745114598,0.0522517667015544,0.949185617653846,2,27,0.0631385921584132,0.938827797967352,2,259,0.00120185245471464,0.965768381167961,2,54,0.000230989430827682,0.941499722343824,2,518
30,"Pattern",1.43921017511784,4,448,0.22000262005128,-0.089234,0.023191,"ns",0.0104711888765351,0.0126870609632781,0.162611839230858,0.85074718252243,2,27,0.288687333062848,0.749487205001375,2,259,0.00664806716046045,0.825217011763691,2,54,0.00103694940641048,0.762996001678237,2,518
31,"Pattern",0.621553569794161,4,448,0.64734771636413,-0.044495,-0.015575,"ns",0.00406537239504691,0.00551895751827797,0.186225118629651,0.831143867813672,2,27,0.178395079396061,0.836714541342355,2,259,0.00382888040774525,0.89510895123728,2,54,0.000421063506178438,0.895946779085695,2,518
32,"Pattern",0.770299861026854,4,448,0.544941660758565,-0.27061,0.25813,"ns",0.00631040811269487,0.00683069799385244,0.150090072423696,0.861343524608598,2,27,0.282701168634647,0.75397727872854,2,259,0.00597217681061512,0.841440468215943,2,54,0.000654111330933895,0.843102435782309,2,518
33,"Pattern",0.390639543155523,4,448,0.815369660900166,-0.27006,0.17418,"ns",0.0031647817340309,0.00347573022756513,0.0895014384482504,0.91465708193112,2,27,0.0585099931964022,0.943181278059816,2,259,0.000633365964716261,0.981806174684645,2,54,4.44384111927565e-05,0.988468833818035,2,518
34,"Pattern",0.479831900248504,4,448,0.750562560449009,-0.22865,0.099464,"ns",0.00353063200698567,0.00426593720973941,0.123758640255535,0.884091409959007,2,27,0.112699748326023,0.893462658854715,2,259,0.00127605343225219,0.963695203580031,2,54,0.000152783478330027,0.960911065112625,2,518
35,"Pattern",1.25743136242267,4,448,0.285982344326001,-0.1832,0.042556,"ns",0.00836406025280868,0.0111024181574355,0.621972124072639,0.544400670210296,2,27,1.18106970229542,0.308597816924375,2,259,0.00179217228203897,0.949401931713877,2,54,4.93483165419287e-05,0.987202996608654,2,518
36,"Pattern",2.65940215728904,4,448,0.0322955366208444,-0.14086,0.0073253,"<.05",0.0190038992135291,0.0231939300855667,0.11042155671912,0.895858847620592,2,27,0.15153125855103,0.859467152092371,2,259,0.0005489488655637,0.984211145903801,2,54,5.72883738461185e-05,0.985159389659636,2,518
37,"Pattern",1.58413666245233,4,448,0.177420650153706,-0.091723,-0.035635,"ns",0.0132169125825788,0.0139468125479533,0.170068878348734,0.844503369302082,2,27,0.25814900771519,0.772678639551443,2,259,0.00677336388057797,0.822245320787804,2,54,0.000739043573147476,0.8246315647035,2,518
38,"Pattern",0.357033421924092,4,448,0.839132249808007,-0.34659,0.19108,"ns",0.00288338066276364,0.00317766864298879,0.415435995642403,0.664199937183837,2,27,0.267478076904761,0.765518250406817,2,259,0.0155448990553088,0.639492705222597,2,54,0.000861415240224383,0.798730369081581,2,518
39,"Pattern",0.173141291386779,4,448,0.952119106850059,-0.33383,0.039461,"ns",0.00129655470436921,0.00154351825573841,0.716660000508862,0.497437570085021,2,27,0.622700042136695,0.537295154622995,2,259,0.0170429134467598,0.612764074024364,2,54,0.00180170178143845,0.625116160387379,2,518
40,"Pattern",1.35861471279482,4,448,0.247411649323502,-0.25598,0.0011134,"ns",0.008863728453934,0.0119851033486692,0.714726004342283,0.498352017644492,2,27,0.9728295461954,0.379388816049472,2,259,0.0206656381990154,0.552805464351116,2,54,0.00221912774141515,0.560713224220742,2,518
41,"Pattern",1.76624167015817,4,448,0.134549545937889,-0.19461,-0.022574,"ns",0.0119339107041726,0.0155251825517716,0.217375524010101,0.806022188303132,2,27,0.273287882925654,0.76109284546043,2,259,0.00534854060527767,0.85670310919692,2,54,0.000580290704920957,0.859493851566492,2,518
42,"Pattern",1.71917705801365,4,448,0.144607925272061,-0.15112,-0.059346,"ns",0.013297350615923,0.0151177409342016,0.166167867593307,0.847763541334529,2,27,0.192251969240937,0.82521658118303,2,259,0.00154026419884066,0.95635054495487,2,54,0.000147716459129373,0.962182510362907,2,518
43,"Pattern",0.315170481225487,4,448,0.867836384785406,-0.41311,0.15319,"ns",0.00250042542873626,0.00280612565404217,1.19257238676281,0.318922417462324,2,27,0.820029847441991,0.441558648709704,2,259,0.0198945887101056,0.565036264558442,2,54,0.00151598123167193,0.673431377305055,2,518
44,"Pattern",0.201867479073935,4,448,0.937299290258436,-0.39898,0.074566,"ns",0.00168897134532498,0.00179914544748183,0.822707296687416,0.449952635645055,2,27,0.593289362090274,0.553255999921479,2,259,0.0229051910373252,0.518813282393172,2,54,0.00176028083256099,0.631898631928766,2,518
45,"Pattern",0.724872387290998,4,448,0.575277692413235,-0.31837,-0.081339,"ns",0.00637463300801259,0.00643045649056528,0.837218456211834,0.443843321137793,2,27,1.07329446395454,0.343395937285219,2,259,0.0306367989517257,0.417211452554048,2,54,0.00334424930137456,0.418373133423841,2,518
46,"Pattern",1.09970796705605,4,448,0.356141669873487,-0.24052,-0.075603,"ns",0.00877807075781189,0.00972334930675838,1.38889229984119,0.266602139919416,2,27,1.33674365908609,0.264505930321786,2,259,0.0383752657329302,0.336028687414615,2,54,0.00440931893457163,0.317180900074608,2,518
47,"Pattern",1.85451340824715,4,448,0.117409727323079,-0.19145,-0.085584,"ns",0.0140307053711094,0.0162884487644107,0.842605595864559,0.441598021067654,2,27,0.987630117197403,0.373856560964716,2,259,0.0116045473044928,0.715730308517027,2,54,0.00122115103358227,0.72722127907756,2,518
48,"Pattern",0.197748926033976,4,448,0.939509343672964,-0.45895,0.17222,"ns",0.00147632270931086,0.00176250350766254,1.27314098370385,0.296225541432665,2,27,0.835821038154694,0.43468428057122,2,259,0.0267912081227356,0.464879812513368,2,54,0.00244444737867156,0.528762317812121,2,518
49,"Pattern",0.446455424530087,4,448,0.774998053660212,-0.46317,0.03064,"ns",0.00246222180149379,0.00397038237305516,0.779875762826989,0.468517786527038,2,27,0.413103155822193,0.662029172276354,2,259,0.0170188521498826,0.613184110123463,2,54,0.0012478529796595,0.722176995760164,2,518
50,"Pattern",0.462218595338646,4,448,0.763472960792128,-0.27341,-0.16219,"ns",0.0039522532027546,0.00410999001364005,3.08032634330418,0.0623733932505948,2,27,4.06916045890498,0.0181962793624709,2,259,0.101335869422543,0.0614492439515752,2,54,0.012179050977934,0.0424518830765868,2,518
51,"Pattern",1.33363922489182,4,448,0.256489195533148,-0.20096,-0.14301,"ns",0.0113027349494269,0.011767373164868,2.54500114184946,0.0971447238626493,2,27,3.45559368542917,0.0330315190695272,2,259,0.0664713110887776,0.155367136986154,2,54,0.00870588873904581,0.104107883380692,2,518
52,"Pattern",1.46700202536385,4,448,0.21119222158788,-0.15394,-0.11866,"ns",0.0105511084361062,0.0129288868056629,3.25837467382723,0.0539977022921516,2,27,2.4165576897012,0.0912377065005099,2,259,0.0608704341639015,0.180877491215593,2,54,0.00712918151419224,0.156599403246642,2,518
53,"Pattern",1.18068030345368,4,448,0.318538979006925,-0.099452,-0.09574,"ns",0.00883909104430479,0.0104318184012334,0.952689149055135,0.398289574917565,2,27,0.653914553992105,0.520862540848494,2,259,0.0106343555229473,0.735909342834593,2,54,0.000955358743716196,0.77940171892361,2,518
54,"Pattern",1.33630165420743,4,448,0.255507971866506,-0.050987,-0.076676,"ns",0.0104749753699916,0.0117905881408106,1.19825550206347,0.317261720956028,2,27,0.606244327616924,0.546167432288695,2,259,0.00506393331086473,0.863763619858349,2,54,0.000450116255910224,0.889181673883926,2,518
55,"Pattern",0.112025698063289,4,448,0.978283119594151,5.8045e-18,-0.047397,"ns",0.000745395390290691,0.0009992299877356,1.37139663251763,0.27086766143366,2,27,1.16475080563237,0.313629165149682,2,259,0.0204199501503048,0.556672611565685,2,54,0.0025299833356228,0.517117415023904,2,518
56,"Pattern",0.513078741498787,4,448,0.726159747863885,-0.41976,-0.1671,"ns",0.00350178597480533,0.00456016977970709,1.63283408395253,0.214083020134756,2,27,2.2862174444728,0.10369812948599,2,259,0.0647100358222129,0.162960268362763,2,54,0.00958634012076046,0.0829077480664651,2,518
57,"Pattern",0.318895698141024,4,448,0.865331366804423,-0.33631,-0.19112,"ns",0.0023376904490551,0.00283919901597022,1.49791417476324,0.241595705546469,2,27,1.17667111169792,0.309945903105467,2,259,0.0533248515469425,0.222293499970074,2,54,0.00495397731782288,0.275333735596372,2,518
58,"Pattern",0.731705813153105,4,448,0.57065633319164,-0.22492,-0.21452,"ns",0.00553524366876635,0.00649068341399774,4.07389195866076,0.0284307634070367,2,27,7.26647462993593,0.000850295769535436,2,259,0.13087841043854,0.0286863673844926,2,54,0.0233942085342896,0.00239343134620884,2,518
59,"Pattern",1.17864286396688,4,448,0.319443572469233,-0.15297,-0.18922,"ns",0.00888362856964372,0.01041400421618,4.1137556314382,0.0275742890230457,2,27,8.20412971047984,0.000350996725329455,2,259,0.107073525912578,0.0529086972935965,2,54,0.0225589323919074,0.00296181313581911,2,518
60,"Pattern",1.44317094779854,4,448,0.218727432792738,-0.10478,-0.15427,"ns",0.0106302384173034,0.0127215321622367,5.75756072113154,0.00826777501305054,2,27,7.93716530115462,0.000451276298847336,2,259,0.106896058865838,0.0531534941851748,2,54,0.0145231475740836,0.023212337160109,2,518
61,"Pattern",0.650127478704629,4,448,0.627041013767677,-0.054807,-0.12811,"ns",0.0054630708496239,0.00577120943629228,4.68094773832905,0.0179755784990143,2,27,4.25424723867336,0.0152090890682117,2,259,0.0811573008249358,0.104708004549054,2,54,0.00788724865790944,0.128679035951102,2,518
62,"Pattern",0.300560173861357,4,448,0.877553871703766,1.1987e-17,-0.097882,"ns",0.00243040042550522,0.00267639069115983,9.69129974517569,0.000672383691570522,2,27,12.2609657949792,8.17235283090412e-06,2,259,0.170784786360405,0.0105948760789371,2,54,0.0185049719137112,0.00835147520943957,2,518
63,"Pattern",0.707535381736129,4,448,0.587090520693631,-0.349,-0.28153,"ns",0.00492613185899868,0.00627762269257094,0.435077598173279,0.651672043258704,2,27,0.758092051574444,0.469596369842799,2,259,0.0178734570271807,0.598446753115514,2,54,0.0031964601487898,0.434771220603089,2,518
64,"Pattern",0.454942499348638,4,448,0.768797108651709,-0.25813,-0.2804,"ns",0.00326089096732137,0.00404555361674097,2.20128903336922,0.130130534304519,2,27,3.25703753422619,0.0400850057194567,2,259,0.0835894559642814,0.098138148860462,2,54,0.0138722319951469,0.0274447944516536,2,518
65,"Pattern",0.753183116761575,4,448,0.556263809229418,-0.16624,-0.26054,"ns",0.00675394710247777,0.00667992774963715,3.96946645366818,0.0308127683992423,2,27,8.99009431679089,0.000167962345546169,2,259,0.121602318469754,0.0363542222193725,2,54,0.0240707223465397,0.00201432087664744,2,518
66,"Pattern",1.61003021186481,4,448,0.170647013938591,-0.10296,-0.21873,"ns",0.011578164007484,0.0141715498962755,4.47802928079439,0.0209164390034755,2,27,10.1879695978387,5.5060973699228e-05,2,259,0.0878361409544269,0.0876721362138126,2,54,0.0185562994858866,0.00824236465478989,2,518
67,"Pattern",0.504946880561317,4,448,0.732128021086177,-0.04676,-0.18643,"ns",0.00434776752473892,0.00448821935889969,10.68531826539,0.000381554414301877,2,27,12.9968104131097,4.17992934265143e-06,2,259,0.171898287262589,0.0103098321378117,2,54,0.0192556666319693,0.00689064761959657,2,518
68,"Pattern",0.894909582713796,4,448,0.46681221508514,-0.22108,-0.37388,"ns",0.00611142686496,0.00792692589968487,1.54941209629253,0.230670553475726,2,27,2.91705557516951,0.0558722942062897,2,259,0.0684998702415422,0.147074409904595,2,54,0.0120245640558655,0.0441771000679545,2,518
69,"Pattern",0.453919115974476,4,448,0.769545396066267,-0.1585,-0.34149,"ns",0.00406787516837611,0.00403648996444798,2.89374376940208,0.0726692948216482,2,27,4.37879299332619,0.013482127558696,2,259,0.0883724861904529,0.0864351792680532,2,54,0.0145609255830509,0.0229878601461818,2,518
70,"Pattern",0.493253633294122,4,448,0.740712136793501,-0.093018,-0.29235,"ns",0.00415842906276702,0.00438473968316386,4.6905831894796,0.017847462064315,2,27,9.02426522401417,0.000162680972923157,2,259,0.114575791652367,0.04356020882416,2,54,0.0220506725197705,0.00337211887270561,2,518
71,"Pattern",0.708201593026857,4,448,0.586634300286493,-0.039316,-0.23611,"ns",0.00645562602788296,0.00628349652480546,9.43620535555344,0.000780664987885538,2,27,14.2313801999101,1.36773931935785e-06,2,259,0.14514329376495,0.0200081605513536,2,54,0.0216153737681887,0.00376861821033725,2,518
72,"Pattern",0.583303183384282,4,448,0.674886614578472,2.5091e-17,-0.20489,"ns",0.00496907940006106,0.0051810807365827,11.7057270564668,0.000218406863157883,2,27,14.4808073442736,1.09266927927898e-06,2,259,0.163865881946239,0.0125591855688887,2,54,0.0199752390746267,0.00573161358296481,2,518
73,"Pattern",0.33876469521103,4,448,0.851800129536693,-0.10679,-0.41491,"ns",0.00274518071895501,0.00301556364920106,2.94972828719347,0.0694005698214726,2,27,4.91242042198883,0.00805438696731875,2,259,0.0928366379644681,0.0768161904217761,2,54,0.0159340680129467,0.0161512823058927,2,518
74,"Pattern",0.15018036996449,4,448,0.962879329326868,-0.049033,-0.36828,"ns",0.00127511046649943,0.00133910056559045,5.84795209987801,0.00776127956265782,2,27,9.36949527072024,0.000117854731771949,2,259,0.170434635382975,0.0106861903142634,2,54,0.0302388524950903,0.000420326091764345,2,518
75,"Pattern",0.39124372926628,4,448,0.814937869277746,3.6897e-17,-0.30129,"ns",0.00286047795468799,0.00348108728299802,6.03275977810812,0.00682648520970064,2,27,12.9158628422196,4.49911077726739e-06,2,259,0.174214907436204,0.009741997685075,2,54,0.0376917816551659,6.40833517300265e-05,2,518
76,"Pattern",0.322158966376508,4,448,0.863128340955724,0.039316,-0.23611,"ns",0.00240587144784971,0.00286816928503792,6.51048979747196,0.00492636593025242,2,27,12.9434353761039,4.38772228483764e-06,2,259,0.123730829324481,0.034424531788499,2,54,0.0212333081132239,0.00415503201462819,2,518
77,"Pattern",0.238497037525672,4,448,0.916526394630325,0.04676,-0.18643,"ns",0.00193766577116426,0.00212491296498681,11.65105548655,0.00022490389027785,2,27,17.0102857740816,1.14555002150851e-07,2,259,0.121452836475169,0.0364938888656062,2,54,0.0153585486673345,0.0187253528569733,2,518
78,"Pattern",0.223480867478941,4,448,0.925273673478659,0.054807,-0.12811,"ns",0.00169380989295388,0.00199139133585459,3.17574032365872,0.0577240382367946,2,27,5.3889553149227,0.00509321903793292,2,259,0.0686258447303772,0.146574813023026,2,54,0.00832813798207989,0.11479887103047,2,518
79,"Pattern",0.527385627403055,4,448,0.715667312326024,0.050987,-0.076676,"ns",0.00387869952017981,0.00468673136288189,0.9297131955755,0.40693677227042,2,27,0.83721263874418,0.434083671359451,2,259,0.0148081584302887,0.653078937652632,2,54,0.00152840949350141,0.671253790555743,2,518
80,"Pattern",0.631741693903588,4,448,0.640078639839956,0.044495,-0.015575,"ns",0.00542647467152174,0.00560891347681062,0.0156208106464666,0.984509451923039,2,27,0.00776571477468726,0.992264591518532,2,259,5.30397483236046e-05,0.99846307339341,2,54,3.73536086689893e-06,0.999025547735917,2,518
81,"Pattern",0.377191498744654,4,448,0.824941634053891,5.188e-17,-0.42363,"ns",0.00301204594185172,0.00335647735731915,5.40988828804054,0.0105731616304375,2,27,8.94661743881217,0.000174932603478228,2,259,0.136827514548792,0.0246698861220314,2,54,0.0241636499174518,0.00196718479018188,2,518
82,"Pattern",0.425979947632673,4,448,0.789903957803248,0.049033,-0.36828,"ns",0.00304917359967498,0.00378898140653158,4.6209848920578,0.0187954010878999,2,27,8.61970297333469,0.000237591108262158,2,259,0.173633323201799,0.00988143146170062,2,54,0.0300251575283243,0.000443705717008913,2,518
83,"Pattern",0.0569305788315206,4,448,0.993966609663621,0.093018,-0.29235,"ns",0.000395197521675331,0.000508050493061384,2.05422930089958,0.147758054611972,2,27,5.03220624195341,0.00717684835360888,2,259,0.0494297333793364,0.247410709928199,2,54,0.0114764911892639,0.0508855779991417,2,518
84,"Pattern",0.197225925241113,4,448,0.939788033839672,0.10296,-0.21873,"ns",0.00140469041591934,0.00175785028207852,2.10974381078731,0.140819535191531,2,27,5.82443649247653,0.00335516260876556,2,259,0.0103259010781489,0.74244778473176,2,54,0.00128845178167608,0.714574665452571,2,518
85,"Pattern",0.107927911431271,4,448,0.979733576334557,0.10478,-0.15427,"ns",0.000754774740444316,0.00096271435430095,2.2273084690494,0.127253989867137,2,27,5.25172062635667,0.00581086325348568,2,259,0.013945933323222,0.669360171342973,2,54,0.0017190888763107,0.638716870722867,2,518
86,"Pattern",0.266458049143936,4,448,0.899481519537582,0.099452,-0.09574,"ns",0.00181481409902313,0.0023734430904313,1.30309361140801,0.288235401242088,2,27,1.56850138157121,0.210329787639017,2,259,0.00335694550454331,0.907395986509593,2,54,7.92465464423663e-05,0.979529893623304,2,518
87,"Pattern",0.375251449749837,4,448,0.826316002945152,0.091723,-0.035635,"ns",0.00248534306673055,0.00333927128000809,0.0810520765223855,0.922369170727535,2,27,0.131120906750412,0.877169905507907,2,259,0.00403774339750216,0.889726310056666,2,54,0.000456646413111621,0.887668160057459,2,518
88,"Pattern",0.502898963869474,4,448,0.733631340106494,0.10679,-0.41491,"ns",0.00370723101778537,0.00447009782415457,2.88277854535136,0.0733286695081374,2,27,5.90741690932239,0.00309911218459291,2,259,0.0842022855745302,0.0965511749057262,2,54,0.0174808087922458,0.0108588927216311,2,518
89,"Pattern",0.282238828373802,4,448,0.889475808627301,0.1585,-0.34149,"ns",0.00153415884302822,0.00251365515435804,0.61676357769156,0.547118583290246,2,27,1.06514439943208,0.346182967098106,2,259,0.0144689026933863,0.659435475888723,2,54,0.0036772671123538,0.383662196066209,2,518
90,"Pattern",0.0445420608158863,4,448,0.996245224298031,0.16624,-0.26054,"ns",0.000305454058941449,0.00039753887156511,0.148032054240544,0.863098611735209,2,27,0.453597211225463,0.635842328087982,2,259,0.0025399673379146,0.929081551306778,2,54,0.000572296528817172,0.861287997401353,2,518
91,"Pattern",0.268318971093516,4,448,0.898315194510816,0.15297,-0.18922,"ns",0.00177500710228432,0.00238997941318247,0.0797814036280468,0.923534996183774,2,27,0.203745738318242,0.815800346808659,2,259,0.000294543294090518,0.991495960983531,2,54,2.24033836038855e-05,0.994169844586954,2,518
92,"Pattern",0.0998255595762922,4,448,0.982475737851151,0.15394,-0.11866,"ns",0.00074100593757746,0.000890505931458735,0.0311699070850188,0.96934569283679,2,27,0.0557040056640942,0.945830379699888,2,259,0.00132323399997126,0.962379377826642,2,54,0.000216253318189583,0.945127001953553,2,518
93,"Pattern",0.462415417442008,4,448,0.763328851067879,0.15112,-0.059346,"ns",0.00358255345116368,0.00411173293518193,0.0463226098062228,0.954809611893418,2,27,0.0708395259630101,0.931629423545131,2,259,0.00198073913162186,0.944234796037535,2,54,0.00025692109200735,0.935150569377251,2,518
