"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes"
41,"Pattern",1.76624167015817,4,448,0.134549545937889,-0.19461,-0.022574,"ns",0.0119339107041726,0.0155251825517716
42,"Pattern",1.71917705801365,4,448,0.144607925272061,-0.15112,-0.059346,"ns",0.013297350615923,0.0151177409342016
43,"Pattern",0.315170481225487,4,448,0.867836384785406,-0.41311,0.15319,"ns",0.00250042542873626,0.00280612565404217
44,"Pattern",0.201867479073935,4,448,0.937299290258436,-0.39898,0.074566,"ns",0.00168897134532498,0.00179914544748183
45,"Pattern",0.724872387290998,4,448,0.575277692413235,-0.31837,-0.081339,"ns",0.00637463300801259,0.00643045649056528
46,"Pattern",1.09970796705605,4,448,0.356141669873487,-0.24052,-0.075603,"ns",0.00877807075781189,0.00972334930675838
47,"Pattern",1.85451340824715,4,448,0.117409727323079,-0.19145,-0.085584,"ns",0.0140307053711094,0.0162884487644107
48,"Pattern",0.197748926033976,4,448,0.939509343672964,-0.45895,0.17222,"ns",0.00147632270931086,0.00176250350766254
49,"Pattern",0.446455424530087,4,448,0.774998053660212,-0.46317,0.03064,"ns",0.00246222180149379,0.00397038237305516
50,"Pattern",0.462218595338646,4,448,0.763472960792128,-0.27341,-0.16219,"ns",0.0039522532027546,0.00410999001364005
51,"Pattern",1.33363922489182,4,448,0.256489195533148,-0.20096,-0.14301,"ns",0.0113027349494269,0.011767373164868
52,"Pattern",1.46700202536385,4,448,0.21119222158788,-0.15394,-0.11866,"ns",0.0105511084361062,0.0129288868056629
53,"Pattern",1.18068030345368,4,448,0.318538979006925,-0.099452,-0.09574,"ns",0.00883909104430479,0.0104318184012334
54,"Pattern",1.33630165420743,4,448,0.255507971866506,-0.050987,-0.076676,"ns",0.0104749753699916,0.0117905881408106
55,"Pattern",0.112025698063289,4,448,0.978283119594151,5.8045e-18,-0.047397,"ns",0.000745395390290691,0.0009992299877356
56,"Pattern",0.513078741498787,4,448,0.726159747863885,-0.41976,-0.1671,"ns",0.00350178597480533,0.00456016977970709
57,"Pattern",0.318895698141024,4,448,0.865331366804423,-0.33631,-0.19112,"ns",0.0023376904490551,0.00283919901597022
58,"Pattern",0.731705813153105,4,448,0.57065633319164,-0.22492,-0.21452,"ns",0.00553524366876635,0.00649068341399774
59,"Pattern",1.17864286396688,4,448,0.319443572469233,-0.15297,-0.18922,"ns",0.00888362856964372,0.01041400421618
60,"Pattern",1.44317094779854,4,448,0.218727432792738,-0.10478,-0.15427,"ns",0.0106302384173034,0.0127215321622367
61,"Pattern",0.650127478704629,4,448,0.627041013767677,-0.054807,-0.12811,"ns",0.0054630708496239,0.00577120943629228
62,"Pattern",0.300560173861357,4,448,0.877553871703766,1.1987e-17,-0.097882,"ns",0.00243040042550522,0.00267639069115983
63,"Pattern",0.707535381736129,4,448,0.587090520693631,-0.349,-0.28153,"ns",0.00492613185899868,0.00627762269257094
64,"Pattern",0.454942499348638,4,448,0.768797108651709,-0.25813,-0.2804,"ns",0.00326089096732137,0.00404555361674097
65,"Pattern",0.753183116761575,4,448,0.556263809229418,-0.16624,-0.26054,"ns",0.00675394710247777,0.00667992774963715
66,"Pattern",1.61003021186481,4,448,0.170647013938591,-0.10296,-0.21873,"ns",0.011578164007484,0.0141715498962755
67,"Pattern",0.504946880561317,4,448,0.732128021086177,-0.04676,-0.18643,"ns",0.00434776752473892,0.00448821935889969
68,"Pattern",0.894909582713796,4,448,0.46681221508514,-0.22108,-0.37388,"ns",0.00611142686496,0.00792692589968487
69,"Pattern",0.453919115974476,4,448,0.769545396066267,-0.1585,-0.34149,"ns",0.00406787516837611,0.00403648996444798
70,"Pattern",0.493253633294122,4,448,0.740712136793501,-0.093018,-0.29235,"ns",0.00415842906276702,0.00438473968316386
71,"Pattern",0.708201593026857,4,448,0.586634300286493,-0.039316,-0.23611,"ns",0.00645562602788296,0.00628349652480546
72,"Pattern",0.583303183384282,4,448,0.674886614578472,2.5091e-17,-0.20489,"ns",0.00496907940006106,0.0051810807365827
73,"Pattern",0.33876469521103,4,448,0.851800129536693,-0.10679,-0.41491,"ns",0.00274518071895501,0.00301556364920106
74,"Pattern",0.15018036996449,4,448,0.962879329326868,-0.049033,-0.36828,"ns",0.00127511046649943,0.00133910056559045
75,"Pattern",0.39124372926628,4,448,0.814937869277746,3.6897e-17,-0.30129,"ns",0.00286047795468799,0.00348108728299802
76,"Pattern",0.322158966376508,4,448,0.863128340955724,0.039316,-0.23611,"ns",0.00240587144784971,0.00286816928503792
77,"Pattern",0.238497037525672,4,448,0.916526394630325,0.04676,-0.18643,"ns",0.00193766577116426,0.00212491296498681
78,"Pattern",0.223480867478941,4,448,0.925273673478659,0.054807,-0.12811,"ns",0.00169380989295388,0.00199139133585459
79,"Pattern",0.527385627403055,4,448,0.715667312326024,0.050987,-0.076676,"ns",0.00387869952017981,0.00468673136288189
80,"Pattern",0.631741693903588,4,448,0.640078639839956,0.044495,-0.015575,"ns",0.00542647467152174,0.00560891347681062
81,"Pattern",0.377191498744654,4,448,0.824941634053891,5.188e-17,-0.42363,"ns",0.00301204594185172,0.00335647735731915
82,"Pattern",0.425979947632673,4,448,0.789903957803248,0.049033,-0.36828,"ns",0.00304917359967498,0.00378898140653158
83,"Pattern",0.0569305788315206,4,448,0.993966609663621,0.093018,-0.29235,"ns",0.000395197521675331,0.000508050493061384
84,"Pattern",0.197225925241113,4,448,0.939788033839672,0.10296,-0.21873,"ns",0.00140469041591934,0.00175785028207852
85,"Pattern",0.107927911431271,4,448,0.979733576334557,0.10478,-0.15427,"ns",0.000754774740444316,0.00096271435430095
86,"Pattern",0.266458049143936,4,448,0.899481519537582,0.099452,-0.09574,"ns",0.00181481409902313,0.0023734430904313
87,"Pattern",0.375251449749837,4,448,0.826316002945152,0.091723,-0.035635,"ns",0.00248534306673055,0.00333927128000809
88,"Pattern",0.502898963869474,4,448,0.733631340106494,0.10679,-0.41491,"ns",0.00370723101778537,0.00447009782415457
89,"Pattern",0.282238828373802,4,448,0.889475808627301,0.1585,-0.34149,"ns",0.00153415884302822,0.00251365515435804
90,"Pattern",0.0445420608158863,4,448,0.996245224298031,0.16624,-0.26054,"ns",0.000305454058941449,0.00039753887156511
91,"Pattern",0.268318971093516,4,448,0.898315194510816,0.15297,-0.18922,"ns",0.00177500710228432,0.00238997941318247
92,"Pattern",0.0998255595762922,4,448,0.982475737851151,0.15394,-0.11866,"ns",0.00074100593757746,0.000890505931458735
93,"Pattern",0.462415417442008,4,448,0.763328851067879,0.15112,-0.059346,"ns",0.00358255345116368,0.00411173293518193
94,"Pattern",0.22343358474183,4,448,0.92530072932635,0.22108,-0.37388,"ns",0.00144340820318167,0.00199097084810822
95,"Pattern",0.720415698352222,4,448,0.578302376727082,0.25813,-0.2804,"ns",0.0046358507232757,0.0063911731862319
96,"Pattern",0.212853466637761,4,448,0.931274042640701,0.22492,-0.21452,"ns",0.00133269718291123,0.00189687241757064
97,"Pattern",0.179895725506712,4,448,0.948763361256019,0.20096,-0.14301,"ns",0.00136524989452594,0.0016036360556699
98,"Pattern",0.731446729637018,4,448,0.570831183346787,0.19145,-0.085584,"ns",0.00614225530900573,0.00648840009470686
99,"Pattern",1.04565272780664,4,448,0.383165913275305,0.349,-0.28153,"ns",0.00790216193216257,0.00924982697321746
100,"Pattern",1.23968086861768,4,448,0.293251876572177,0.33631,-0.19112,"ns",0.00891787116343772,0.0109474069434722
101,"Pattern",0.520903190602407,4,448,0.720419805806017,0.27341,-0.16219,"ns",0.00325378016633263,0.00462939041397521
102,"Pattern",1.73605362322692,4,448,0.140924036723579,0.24052,-0.075603,"ns",0.0125930675548115,0.0152638813104764
103,"Pattern",1.43505592261151,4,448,0.221347158432464,0.19461,-0.022574,"ns",0.0110942959281589,0.0126509032938684
104,"Pattern",1.00993553662278,4,448,0.401880790755795,0.14086,0.0073253,"ns",0.00776364243293927,0.0089366968649893
105,"Pattern",0.61211783765549,4,448,0.654106341232901,0.089234,0.023191,"ns",0.00426946561924553,0.00543563028037475
106,"Pattern",1.10968806298122,4,448,0.351321959436081,0.028292,0.036037,"ns",0.00822021136086723,0.00981072516408434
107,"Pattern",1.00772539835962,4,448,0.403061402986957,0.41976,-0.1671,"ns",0.00824533709331252,0.00891731423499873
108,"Pattern",1.6324156230011,4,448,0.164981342307633,0.31837,-0.081339,"ns",0.0123303275408537,0.0143657565849605
109,"Pattern",2.66617639897584,4,448,0.0319374553392615,0.25598,0.0011134,"<.05",0.0197376796301941,0.023251637777639
110,"Pattern",2.00642650995901,4,448,0.0925953989693358,0.1832,0.042556,"ns",0.0158837588612592,0.0175992404233786
111,"Pattern",0.169386563629836,4,448,0.953948311777755,0.12367,0.07006,"ns",0.0013336381970856,0.00151009619307982
112,"Pattern",0.77625999188215,4,448,0.54103095129585,0.058411,0.078036,"ns",0.00650171858833197,0.00688318615937456
113,"Pattern",2.89336527636488,4,448,0.0219281447786028,0.46317,0.03064,"<.05",0.022066157513934,0.0251830492509743
114,"Pattern",2.1678168838456,4,448,0.0716938628383502,0.39898,0.074566,"ns",0.0168315568637374,0.018987985782816
115,"Pattern",1.87950890249496,4,448,0.112939117569386,0.33383,0.039461,"ns",0.0135392831311796,0.0165043643110915
116,"Pattern",2.37532986419402,4,448,0.0513559281705611,0.22865,0.099464,"ns",0.0173285566360556,0.0207678514852322
117,"Pattern",0.431342914684458,4,448,0.786008366913042,0.15612,0.11703,"ns",0.00291390713891306,0.00383650060118708
118,"Pattern",0.263997376474493,4,448,0.901017939786948,0.097709,0.1308,"ns",0.00206302407309731,0.00235157648617468
119,"Pattern",1.77623238832992,4,448,0.132499311172814,0.45895,0.17222,"ns",0.0133923640160175,0.0156116295208955
120,"Pattern",2.75016181403635,4,448,0.0278056817966214,0.41311,0.15319,"<.05",0.0202062590458315,0.023966517960064
121,"Pattern",1.98183352474565,4,448,0.0962463952066631,0.34659,0.19108,"ns",0.016457734469073,0.0173872753530973
122,"Pattern",2.17187343455217,4,448,0.0712312317939579,0.27006,0.17418,"ns",0.0173113723199553,0.0190228413462723
123,"Pattern",0.791194793140799,4,448,0.531305013305746,0.1756,0.16852,"ns",0.00462789844559651,0.00701468580585436
124,"Pattern",0.385082189812038,4,448,0.819334471984757,0.12335,0.16655,"ns",0.00286600686420474,0.00342645289133353
125,"Pattern",1.71766938715423,4,448,0.144941303271386,0.3348,0.24755,"ns",0.0137934624675243,0.0151046833479007
126,"Pattern",1.77854013993352,4,448,0.132029856857956,0.22208,0.39445,"ns",0.013144335004196,0.0156315957099303
127,"Pattern",0.523710331806141,4,448,0.71836141734374,-0.22208,0.39445,"ns",0.00450457479600026,0.00465422203251067
128,"Pattern",0.481613637121734,4,448,0.749255320222433,-0.3348,0.24755,"ns",0.00353801224470483,0.00428170988616391
1,"Speed",1.90774600289606,4,448,0.108080206214361,0.27061,0.25813,"ns",0.01489008394065,0.0167481674411111
2,"Speed",2.67824514499634,4,448,0.0313090252472287,0.18883,0.2394,"<.05",0.019412745665921,0.0233544308391712
3,"Speed",2.23606448571569,4,448,0.064278486052363,0.11004,0.2174,"ns",0.0160822510684445,0.0195740679248915
4,"Speed",1.84160036599208,4,448,0.119783429695936,0.073707,0.18359,"ns",0.0131491531361715,0.0161768664536643
5,"Speed",2.43048359119721,4,448,0.0469612276157575,0.035595,0.13683,"<.05",0.0187396178540808,0.0212398262676238
6,"Speed",2.51726845737761,4,448,0.0407702134148613,-2.187e-17,0.089291,"<.05",0.0181448984834062,0.0219815621808559
7,"Speed",2.3727722887631,4,448,0.0515690218222095,-0.028292,0.036037,"ns",0.0158388279003624,0.0207459541399629
8,"Speed",2.60968908126801,4,448,0.0350449844581821,0.15945,0.30209,"<.05",0.0190932387656859,0.022770230878277
9,"Speed",2.89422561629662,4,448,0.0218967845436472,0.083862,0.27643,"<.05",0.0208398380321774,0.0251903487818634
10,"Speed",2.28221343361025,4,448,0.0596854240858119,0.050145,0.23852,"ns",0.0161884262917096,0.0199699792735993
11,"Speed",2.28858534338399,4,448,0.0590764604270709,-4.8953e-17,0.19987,"ns",0.0153247608581305,0.0200246187010527
12,"Speed",1.71963726270264,4,448,0.144506304910406,-0.035595,0.13683,"ns",0.0114469389727653,0.0151217265908976
13,"Speed",1.85815676177924,4,448,0.116747970405893,-0.058411,0.078036,"ns",0.0132487804008299,0.0163199266054077
14,"Speed",2.12928943041733,4,448,0.0762325197426153,0.044058,0.32872,"ns",0.0163983861826503,0.0186568184297294
15,"Speed",1.47728186622478,4,448,0.208013628077513,-6.9342e-17,0.28311,"ns",0.00970689805710473,0.0130183050028137
16,"Speed",1.61528914726666,4,448,0.169300320725752,-6.0391e-17,0.24656,"ns",0.0110864441657796,0.0142171811504431
17,"Speed",2.68604814038204,4,448,0.0309091170579715,-8.7824e-17,0.35857,"<.05",0.0188416477291909,0.0234208797315448
18,"Speed",1.18257877128173,4,448,0.317697992071147,-0.050145,0.23852,"ns",0.00834637012869103,0.010448416921755
19,"Speed",1.63688282001521,4,448,0.163871420080274,-0.073707,0.18359,"ns",0.0104558242855723,0.0144045030046081
20,"Speed",2.32341184106543,4,448,0.0558517850044862,-0.097709,0.1308,"ns",0.0131379908473604,0.0203231499449604
21,"Speed",2.10953657004186,4,448,0.078664019580248,-0.044058,0.32872,"ns",0.0137616567773291,0.0184869436284758
22,"Speed",2.37489496963272,4,448,0.0513921032172163,-0.083862,0.27643,"ns",0.014816142648455,0.0207641280917746
23,"Speed",1.05514498950638,4,448,0.378307465517605,-0.11004,0.2174,"ns",0.0057189688336857,0.00933301168738775
24,"Speed",1.99612651984991,4,448,0.0941083325388615,-0.12335,0.16655,"ns",0.0102877509300909,0.0175104767222273
25,"Speed",1.73299920731915,4,448,0.141584291969502,-0.15945,0.30209,"ns",0.00864634305240345,0.0152374352157911
26,"Speed",2.3640902399679,4,448,0.0522987491308709,-0.18883,0.2394,"ns",0.0124911468008316,0.0206716132223618
27,"Speed",1.64401254033085,4,448,0.162114061464349,-0.1756,0.16852,"ns",0.00891596302737283,0.0144663366206593
28,"Speed",2.46767489307846,4,448,0.0442045307923331,-0.15612,0.11703,"<.05",0.014671363232694,0.0215578318978127
29,"Speed",2.36421687213494,4,448,0.0522880347909541,-0.12367,0.07006,"ns",0.0163266908130683,0.0206726976041663
30,"Speed",2.61788315741258,4,448,0.0345766992862896,-0.089234,0.023191,"<.05",0.0188535996365849,0.0228400934068662
31,"Speed",1.42599764287938,4,448,0.224304099353702,-0.044495,-0.015575,"ns",0.0101403490685921,0.0125720529024494
32,"Speed",1.02885995505422,4,448,0.391879432617045,-0.27061,0.25813,"ns",0.00612753051432216,0.00910263056234792
33,"Speed",0.760505537452944,4,448,0.551403887272915,-0.27006,0.17418,"ns",0.00526402203050611,0.00674443178334586
34,"Speed",1.16995226445657,4,448,0.323325896747911,-0.22865,0.099464,"ns",0.0083948416277657,0.0103380114690038
35,"Speed",1.67277311493602,4,448,0.155198384137674,-0.1832,0.042556,"ns",0.0109833161675923,0.0147156884546545
36,"Speed",1.2618805460647,4,448,0.284184316580436,-0.14086,0.0073253,"ns",0.00911782912373777,0.0111412642981103
37,"Speed",2.05667812042325,4,448,0.0855374503205142,-0.091723,-0.035635,"ns",0.0172469537545682,0.0180320710221963
38,"Speed",0.78637490638708,4,448,0.534432281741211,-0.34659,0.19108,"ns",0.0065258268292241,0.00697225092161861
39,"Speed",0.886513236598441,4,448,0.471828000335957,-0.33383,0.039461,"ns",0.00725549247822093,0.00785313684674095
40,"Speed",1.34700989227593,4,448,0.251594250381182,-0.25598,0.0011134,"ns",0.0101572234396674,0.0118839473009135
41,"Speed",0.817775535190686,4,448,0.514260621715495,-0.19461,-0.022574,"ns",0.00589305516601208,0.00724864083971946
42,"Speed",1.10434057492345,4,448,0.353897896131414,-0.15112,-0.059346,"ns",0.00848812881384835,0.00976390976075674
43,"Speed",0.775300359530802,4,448,0.541659488903354,-0.41311,0.15319,"ns",0.00614249014443473,0.00687473548781624
44,"Speed",1.00775447870149,4,448,0.403045851756013,-0.39898,0.074566,"ns",0.00835319426390884,0.00891756927080098
45,"Speed",0.457113025630963,4,448,0.767209569233256,-0.31837,-0.081339,"ns",0.00378758361046088,0.00406477645862009
46,"Speed",0.89550601745804,4,448,0.466457328358708,-0.24052,-0.075603,"ns",0.00749383763843959,0.00793216709015468
47,"Speed",0.810733534276089,4,448,0.518742541282433,-0.19145,-0.085584,"ns",0.0064336737618067,0.00718667017646648
48,"Speed",0.760107821809795,4,448,0.551667227349761,-0.45895,0.17222,"ns",0.00577129731218472,0.00674092847632748
49,"Speed",0.767946046449953,4,448,0.546490654591431,-0.46317,0.03064,"ns",0.00539392580994685,0.00680996748964134
50,"Speed",1.11653069130787,4,448,0.348047767639336,-0.27341,-0.16219,"ns",0.0112054854900026,0.00987062354621584
51,"Speed",1.06376246419801,4,448,0.373938541932403,-0.20096,-0.14301,"ns",0.00943742277914044,0.00940851817605887
52,"Speed",0.282928386541137,4,448,0.88903282910956,-0.15394,-0.11866,"ns",0.00216440687865409,0.00251978097300008
53,"Speed",0.83307197127004,4,448,0.504609998193721,-0.099452,-0.09574,"ns",0.00632310327655049,0.00738322511933522
54,"Speed",1.02128657780157,4,448,0.395858745224509,-0.050987,-0.076676,"ns",0.00796400514779905,0.00903623210038878
55,"Speed",0.0445119044366965,4,448,0.996250155851452,5.8045e-18,-0.047397,"ns",0.000378944677902025,0.000397269832141898
56,"Speed",1.12295797744064,4,448,0.344994726285884,-0.41976,-0.1671,"ns",0.00890667956672901,0.0099268795434485
57,"Speed",0.378816469749035,4,448,0.823789156919046,-0.33631,-0.19112,"ns",0.00350844380104852,0.00337088858602642
58,"Speed",0.710695787173574,4,448,0.584927883464684,-0.22492,-0.21452,"ns",0.00489048954267226,0.0063054866462323
59,"Speed",1.56168354635661,4,448,0.183490346238407,-0.15297,-0.18922,"ns",0.0105278292569739,0.0137518527164061
60,"Speed",0.992679218469246,4,448,0.411168732833729,-0.10478,-0.15427,"ns",0.0074380065033561,0.00878534100912785
61,"Speed",0.298297610776606,4,448,0.879042668354246,-0.054807,-0.12811,"ns",0.00219680333301107,0.00265629681948073
62,"Speed",1.28905540007552,4,448,0.273409484469017,1.1987e-17,-0.097882,"ns",0.00888462625322377,0.0113784636611478
63,"Speed",0.504943144673313,4,448,0.732130763426177,-0.349,-0.28153,"ns",0.00395061107488373,0.00448818630150315
64,"Speed",0.710738831740329,4,448,0.584898456562265,-0.25813,-0.2804,"ns",0.00529695304255807,0.00630586614112567
65,"Speed",1.78899932271644,4,448,0.129921443810777,-0.16624,-0.26054,"ns",0.00971986749976984,0.0157220762408031
66,"Speed",2.75451618477249,4,448,0.027606253733992,-0.10296,-0.21873,"<.05",0.0177129305829914,0.0240035536408632
67,"Speed",2.95364836619885,4,448,0.0198334072463161,-0.04676,-0.18643,"<.05",0.0202015567420311,0.0256942551034974
68,"Speed",1.04003474451032,4,448,0.386064141806028,-0.22108,-0.37388,"ns",0.00688075590731361,0.00920058762243815
69,"Speed",2.58649332225597,4,448,0.0364041272610029,-0.1585,-0.34149,"<.05",0.0160710925186654,0.0225724101267492
70,"Speed",8.5184880801864,4,448,1.24442717167107e-06,-0.093018,-0.29235,"<.0001",0.0446147166643909,0.0706820025365624
71,"Speed",7.45888690953565,4,448,8.00933213171247e-06,-0.039316,-0.23611,"<.0001",0.0439327632201279,0.0624389453350938
72,"Speed",5.42801905954517,4,448,0.000282570003295105,2.5091e-17,-0.20489,"<.0005",0.0370908148497677,0.0462242240226563
73,"Speed",4.61384393315618,4,448,0.00116628121809816,-0.10679,-0.41491,"<.005",0.0266032358022845,0.0395651474776946
74,"Speed",7.62599185077369,4,448,5.97073882139244e-06,-0.049033,-0.36828,"<.0001",0.0402045558383586,0.0637486196167691
75,"Speed",11.4899096481975,4,448,6.8972125533357e-09,3.6897e-17,-0.30129,"<.0001",0.0675377905007397,0.0930433075943643
76,"Speed",7.69788660514767,4,448,5.26193150606636e-06,0.039316,-0.23611,"<.0001",0.0499267797659362,0.0643109650761087
77,"Speed",2.85018275709134,4,448,0.0235596882337531,0.04676,-0.18643,"<.05",0.0188479207095522,0.0248165278336517
78,"Speed",0.478000355880533,4,448,0.751906162069665,0.054807,-0.12811,"ns",0.00366995548248841,0.00424972309578886
79,"Speed",0.120808133626542,4,448,0.975035130170635,0.050987,-0.076676,"ns",0.0010763622153376,0.00107748183087087
80,"Speed",0.692738623021339,4,448,0.597269077444101,0.044495,-0.015575,"ns",0.00460408326405581,0.00614714516202043
81,"Speed",7.71848868348488,4,448,5.07479295331829e-06,5.188e-17,-0.42363,"<.0001",0.0446186166391314,0.0644719856420109
82,"Speed",9.94010236264258,4,448,1.02957258398914e-07,0.049033,-0.36828,"<.0001",0.0597224336134788,0.0815162704479394
83,"Speed",7.90817182056924,4,448,3.63605569283498e-06,0.093018,-0.29235,"<.0001",0.0438996202982947,0.0659519005293738
84,"Speed",5.16583146065612,4,448,0.000446573186847017,0.10296,-0.21873,"<.0005",0.0339564880889844,0.0440899142374182
85,"Speed",2.09302920341347,4,448,0.080752261831746,0.10478,-0.15427,"ns",0.0149480698209126,0.0183449349888139
86,"Speed",0.205526609242514,4,448,0.935313164802505,0.099452,-0.09574,"ns",0.00161762990519116,0.00183169773765479
87,"Speed",0.853969925605313,4,448,0.491615978606357,0.091723,-0.035635,"ns",0.00564619065937847,0.00756703486964845
88,"Speed",6.55126396444599,4,448,3.94691001938196e-05,0.10679,-0.41491,"<.0001",0.0388177299982068,0.0552610216489192
89,"Speed",5.88165093814802,4,448,0.000127762746653673,0.1585,-0.34149,"<.0005",0.0339712605068507,0.0498945416130463
90,"Speed",4.98388317498067,4,448,0.000613160653175568,0.16624,-0.26054,"<.001",0.0319279820022104,0.042603160706556
91,"Speed",4.61964393770267,4,448,0.0011546113063848,0.15297,-0.18922,"<.005",0.0319492667995895,0.0396129141002218
92,"Speed",1.01784002261303,4,448,0.397679904134901,0.15394,-0.11866,"ns",0.00813475434525235,0.00900601199252593
93,"Speed",0.43654371144144,4,448,0.782224412318513,0.15112,-0.059346,"ns",0.00320035579394576,0.0038825785374708
94,"Speed",3.94528802453066,4,448,0.00369618751543067,0.22108,-0.37388,"<.005",0.0245783821715633,0.0340271527351413
95,"Speed",4.09834923521774,4,448,0.00284152553276038,0.25813,-0.2804,"<.005",0.0291372610611789,0.0353006675996262
96,"Speed",4.87529870513292,4,448,0.000740674692935432,0.22492,-0.21452,"<.001",0.0328144793532708,0.041713679101971
97,"Speed",2.32402940175172,4,448,0.0557961541036809,0.20096,-0.14301,"ns",0.0174799602024214,0.0203284420074518
