"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes","T2btw","T2btw_p","T2btw_df1","T2btw_df2","T2acr","T2acr_p","T2acr_df1","T2acr_df2","T2cbtw","T2cbtw_p","T2cbtw_df1","T2cbtw_df2","T2cacr","T2cacr_p","T2cacr_df1","T2cacr_df2"
16,"Pattern",7.70560435042024,4,304,6.32194880073742e-06,-6.0391e-17,0.24656,"<.0001",0.0566134951221592,0.0920560147700738,5.93977412458966,0.0104492784504072,2,18,21.2113009482157,5.46493650332991e-09,2,178,0.277298863568124,0.00795067724009724,2,36,0.108555124496145,8.87548257111348e-09,2,356
17,"Pattern",6.34480710469532,4,304,6.47396195129177e-05,-8.7824e-17,0.35857,"<.0001",0.0583839995498421,0.0770516967345417,8.40444889354841,0.00264387002238897,2,18,20.6958582447375,8.29430668591868e-09,2,178,0.294320373098446,0.00614030632089957,2,36,0.0708544093808973,4.47232828792998e-06,2,356
18,"Pattern",6.60914523987798,4,304,4.11785922395868e-05,-0.050145,0.23852,"<.0001",0.0508522659871089,0.0800050069600229,10.4649306785563,0.000965843658129018,2,18,29.988414797263,5.96744875736022e-12,2,178,0.44719877361801,0.000702416898857416,2,36,0.154313533541193,6.17073059316908e-12,2,356
19,"Pattern",8.14194441875928,4,304,3.00528360043443e-06,-0.073707,0.18359,"<.0001",0.0493408159215763,0.0967643958670398,6.45540277467931,0.00769944884469753,2,18,23.1815329989451,1.12903819626808e-09,2,178,0.351048303242553,0.0026633715845038,2,36,0.143956564422184,3.11799475127827e-11,2,356
20,"Pattern",8.26219071599541,4,304,2.44905198543897e-06,-0.097709,0.1308,"<.0001",0.0615281823762951,0.0980533575710488,9.54454533687092,0.00149360883727456,2,18,29.5965139187452,8.0040418737326e-12,2,178,0.507877864260019,0.000317830460970114,2,36,0.164125393887068,1.34803279649987e-12,2,356
21,"Pattern",3.2775948080095,4,304,0.0118898318769291,-0.044058,0.32872,"<.05",0.0269045469215938,0.041343267488715,7.79076373902434,0.00365214934133484,2,18,25.3605382366482,2.03765004869183e-10,2,178,0.250322169758766,0.0120674178803923,2,36,0.0789149648580679,1.16083465928618e-06,2,356
22,"Pattern",2.64803050289939,4,304,0.0335508887785004,-0.083862,0.27643,"<.05",0.0250937419952117,0.0336693809872552,9.72219272098654,0.00137079395958051,2,18,27.2634918159809,4.69084771026473e-11,2,178,0.286347781562674,0.00692705706377383,2,36,0.0881906416950454,2.48972291228e-07,2,356
23,"Pattern",3.8768014931122,4,304,0.00435339430451227,-0.11004,0.2174,"<.005",0.0322629671645296,0.0485347612904417,6.99075229914254,0.00566712146355863,2,18,21.3488916350998,4.89058460395597e-09,2,178,0.333756814621802,0.00342162971553317,2,36,0.123186679888201,8.40135072621706e-10,2,356
24,"Pattern",5.43277055511755,4,304,0.000308387279773911,-0.12335,0.16655,"<.0005",0.0408453148419864,0.0667147945241577,6.1800202577666,0.00905172653419439,2,18,18.7792357222946,3.98186676964229e-08,2,178,0.326592358325407,0.00379979865984825,2,36,0.104913328299938,1.60379263203225e-08,2,356
25,"Pattern",2.60686259151183,4,304,0.0358733258790818,-0.15945,0.30209,"<.05",0.0224446913363635,0.0331632952336317,7.34792094303803,0.00464536480683075,2,18,20.695882792788,8.29414148473262e-09,2,178,0.335517441627352,0.00333491921545193,2,36,0.0973045812494315,5.55616463948638e-08,2,356
26,"Pattern",1.48271729897356,4,304,0.207281661118398,-0.18883,0.2394,"ns",0.0143928200320928,0.019136103516509,6.70814563525537,0.00665362488930799,2,18,13.6226453944434,3.12654935008538e-06,2,178,0.245220589209042,0.0130725562117278,2,36,0.0621999174497542,1.9250381236624e-05,2,356
27,"Pattern",3.66900326782447,4,304,0.00617694037669362,-0.1756,0.16852,"<.01",0.0302227158030577,0.0460530836000336,5.80224672519367,0.011356221005261,2,18,10.0453330720983,7.35331375925075e-05,2,178,0.212846508458526,0.0219043491850877,2,36,0.0555534536814964,5.95413684831847e-05,2,356
28,"Pattern",4.22155320261104,4,304,0.00243001249991546,-0.15612,0.11703,"<.005",0.0345800192965555,0.0526236782270832,7.94796966181821,0.00335833088728932,2,18,19.6295696474722,1.97848762928388e-08,2,178,0.362695278805764,0.00225419327692822,2,36,0.0913688435644714,1.47360202928937e-07,2,356
29,"Pattern",5.67556766110734,4,304,0.00020356529494627,-0.12367,0.07006,"<.0005",0.0447346351831303,0.0694891731228207,4.19861460424923,0.0318733311574029,2,18,15.9990081928633,4.07594275886325e-07,2,178,0.225300294947846,0.0179280634797034,2,36,0.0663613408921737,9.52759839145667e-06,2,356
30,"Pattern",6.80718526983328,4,304,2.93430897948233e-05,-0.089234,0.023191,"<.0001",0.0540828634286164,0.0822052488277626,0.213310301786158,0.809918464273623,2,18,0.788635082951662,0.456046038528165,2,178,0.0127781003501249,0.775874283495143,2,36,0.00364929208012536,0.519097516131905,2,356
31,"Pattern",6.25165102140345,4,304,7.5932846022669e-05,-0.044495,-0.015575,"<.0001",0.05889297842987,0.0760063894617344,1.86547179536347,0.183546152735628,2,18,6.15648050159554,0.00259833774766927,2,178,0.104508842064826,0.138419545615702,2,36,0.0300449799225549,0.00485586745682487,2,356
32,"Pattern",1.36816811915095,4,304,0.244894481758468,-0.27061,0.25813,"ns",0.0126435860387664,0.0176838634339112,5.13840041997658,0.0171624817653837,2,18,16.6915266328586,2.27057249557738e-07,2,178,0.219534761134756,0.0196647613137058,2,36,0.0643947120865903,1.32796642213773e-05,2,356
33,"Pattern",1.60102133664159,4,304,0.173937806976785,-0.27006,0.17418,"ns",0.0150376712226731,0.020631446713777,4.45130762218912,0.0268721268891561,2,18,13.2712301167411,4.24278379096421e-06,2,178,0.218299855336662,0.0200593258379045,2,36,0.0617022595927815,2.09434989643098e-05,2,356
34,"Pattern",2.11830424656962,4,304,0.078461329467147,-0.22865,0.099464,"ns",0.0177623767041587,0.027116618403332,5.79580963119348,0.0114007644039686,2,18,14.4356138756126,1.54907349614319e-06,2,178,0.136839833196777,0.0782627396176846,2,36,0.0318410347979506,0.00354914535514639,2,356
35,"Pattern",1.79016297455278,4,304,0.130655421247127,-0.1832,0.042556,"ns",0.0187165597611289,0.0230127165968066,3.48461943638698,0.0525780903977102,2,18,11.61973183983,1.80679860513067e-05,2,178,0.0779556599727413,0.224192050048458,2,36,0.0159316922296795,0.0581430232344327,2,356
36,"Pattern",1.5721691281098,4,304,0.181588793310671,-0.14086,0.0073253,"ns",0.0146424215498196,0.0202671801727418,0.295020808629731,0.74804769271348,2,18,0.280716603556674,0.755576061385161,2,178,0.00070185909106709,0.986066274359867,2,36,2.28910792933154e-05,0.99588813039778,2,356
37,"Pattern",3.7981224352013,4,304,0.00497080747166467,-0.091723,-0.035635,"<.005",0.0376233277594178,0.0475966391099678,5.58570499933046,0.0129668878553252,2,18,18.5909731629837,4.65223035650553e-08,2,178,0.316108658143446,0.00443468034993844,2,36,0.0856201588538002,3.8094373921993e-07,2,356
38,"Pattern",3.68263091017983,4,304,0.00603707836399481,-0.34659,0.19108,"<.01",0.0341384031935811,0.0462162314185005,10.3963845485502,0.000997000814555893,2,18,26.8229588453457,6.57637277967638e-11,2,178,0.350791737698992,0.00267322246323232,2,36,0.0867894941857423,3.13891812542266e-07,2,356
39,"Pattern",0.334145944186607,4,304,0.854890544898096,-0.33383,0.039461,"ns",0.00377204890354388,0.00437741118412362,6.72299701200199,0.00659727515825481,2,18,13.3184043970794,4.07217137876614e-06,2,178,0.138496161830627,0.0760461174691468,2,36,0.0251418005851326,0.0114593206547696,2,356
40,"Pattern",1.20451567929694,4,304,0.308881194184165,-0.25598,0.0011134,"ns",0.0137718785974871,0.0156016221162558,7.15348687180979,0.00517351886927986,2,18,17.7700247709255,9.19854254988195e-08,2,178,0.0560413676042239,0.337120257136473,2,36,0.00332054094088005,0.550627841986694,2,356
41,"Pattern",1.5587462853941,4,304,0.185251179837163,-0.19461,-0.022574,"ns",0.0168588858077977,0.0200976209653823,5.38795743902538,0.0146619010690825,2,18,7.84712317764341,0.000541991030951094,2,178,0.119803828337536,0.105454638288162,2,36,0.0276074339341634,0.00743738017084383,2,356
42,"Pattern",1.00971587213031,4,304,0.402575045706811,-0.15112,-0.059346,"ns",0.010800794442083,0.0131115387285272,10.2468713806705,0.00106891036421142,2,18,23.4047963300471,9.45931222240404e-10,2,178,0.624975974617127,7.54451178159865e-05,2,36,0.121976046814096,1.01988328893299e-09,2,356
43,"Pattern",4.65022816693729,4,304,0.00117287413181378,-0.41311,0.15319,"<.005",0.0432884744091573,0.0576592065841626,13.4208820489891,0.000270587879523942,2,18,35.476635183655,1.07913677993565e-13,2,178,0.305135138322447,0.00522061515962391,2,36,0.0646423828676069,1.2735375278683e-05,2,356
44,"Pattern",3.24117344050715,4,304,0.0126327631622145,-0.39898,0.074566,"<.05",0.0307370438022132,0.0409026431560931,13.9969534684114,0.000215352454819628,2,18,20.1472914937417,1.29585639996321e-08,2,178,0.267349050399346,0.00926300612833808,2,36,0.0498698361008855,0.00015726809898331,2,356
45,"Pattern",1.39200163188343,4,304,0.23660725619926,-0.31837,-0.081339,"ns",0.0149039657101297,0.0179863758855148,6.10150136019361,0.00948421629887708,2,18,5.7661959842167,0.00374587883407962,2,178,0.022444609304552,0.641859273086386,2,36,0.00128257354540326,0.793966782320787,2,356
46,"Pattern",2.44391021594644,4,304,0.0466913957811785,-0.24052,-0.075603,"<.05",0.020903919734811,0.0311548749828847,5.28669308589108,0.015624176959229,2,18,8.30509810560488,0.000356157955348713,2,178,0.146296202289421,0.0664632368722093,2,36,0.0356462563885425,0.00183009345363372,2,356
47,"Pattern",2.31870247855335,4,304,0.0570799866779952,-0.19145,-0.085584,"ns",0.0206995811843842,0.0296059868865716,14.0790743517288,0.000208553320251936,2,18,26.9982648788766,5.74814640330601e-11,2,178,0.68837420080617,3.62421814570357e-05,2,36,0.134936660811264,1.29374955193384e-10,2,356
48,"Pattern",2.3325045112471,4,304,0.0558340100798438,-0.45895,0.17222,"ns",0.0229230750898464,0.0297769683964617,14.9742081782812,0.000148075816277959,2,18,33.0619417538301,6.16617867876812e-13,2,178,0.258000169550695,0.0107055739627014,2,36,0.0487448397012119,0.000190725266911329,2,356
49,"Pattern",3.60288684943311,4,304,0.00690226754182305,-0.46317,0.03064,"<.01",0.0326458991289926,0.0452607561362427,14.0499201878936,0.000210939421875445,2,18,36.9482166389063,3.79696274421804e-14,2,178,0.269200162578534,0.0090025504239698,2,36,0.0628475739018576,1.72512600319363e-05,2,356
50,"Pattern",8.86934050093656,4,304,8.73048524873547e-07,-0.27341,-0.16219,"<.0001",0.0790653595695105,0.104505825644288,12.938031645919,0.000329157425884907,2,18,12.8601293728525,6.07204113900472e-06,2,178,0.329103839465884,0.00366244249238612,2,36,0.055585787409049,5.92141729442996e-05,2,356
51,"Pattern",4.29479226917354,4,304,0.00214616043351627,-0.20096,-0.14301,"<.005",0.0423776820546535,0.0534878059684872,21.1393276758159,1.88790676738382e-05,2,18,43.3184462851212,4.44089209850063e-16,2,178,1.20168178176471,2.34509206387123e-07,2,36,0.240433162257724,0,2,356
52,"Pattern",2.32097146021545,4,304,0.0568733362130216,-0.15394,-0.11866,"ns",0.0212965850136687,0.0296340994875738,17.2679961094667,6.50639005270737e-05,2,18,59.0566502163946,0,2,178,1.06154145704616,8.12101524250153e-07,2,36,0.30047186942457,0,2,356
53,"Pattern",4.1032318007595,4,304,0.00296931329486387,-0.099452,-0.09574,"<.005",0.035765169050484,0.051224297803183,16.0387208138152,0.00010015516375983,2,18,45.4179201882987,1.11022302462516e-16,2,178,0.747397821641343,1.87928391708336e-05,2,36,0.225882498049966,1.11022302462516e-16,2,356
54,"Pattern",5.06334221336004,4,304,0.000579813994583158,-0.050987,-0.076676,"<.001",0.0441813991290729,0.0624615525971436,8.08081969284501,0.00313043154130188,2,18,30.1162246285415,5.42366151989881e-12,2,178,0.410133238068553,0.00116061132233491,2,36,0.145739757391467,2.35660380099034e-11,2,356
55,"Pattern",3.02581459594947,4,304,0.018053444662237,5.8045e-18,-0.047397,"<.05",0.0307790828845733,0.0382889390184731,4.27179372260869,0.0303260591482954,2,18,12.6272290153384,7.44411541653278e-06,2,178,0.239736149616492,0.0142523786372883,2,36,0.0606644724147915,2.49717661040538e-05,2,356
56,"Pattern",5.47189056168914,4,304,0.000288429085526264,-0.41976,-0.1671,"<.0005",0.0602532042739467,0.0671629260590917,4.76609169581694,0.0218216036040972,2,18,4.38474373232944,0.0138405294382893,2,178,0.0796723608162684,0.217224981509156,2,36,0.00627416399740926,0.324398710369543,2,356
57,"Pattern",8.18026527372367,4,304,2.81548068063997e-06,-0.33631,-0.19112,"<.0001",0.0784023980041554,0.0971755701544111,10.7182557150333,0.000859738024262535,2,18,8.86482886445546,0.000213766449101982,2,178,0.182143465765072,0.0362441587869469,2,36,0.0269497259937748,0.00834554641229812,2,356
58,"Pattern",13.2316989491541,4,304,5.9778716731713e-10,-0.22492,-0.21452,"<.0001",0.103665934127963,0.148284736309837,17.8998758100511,5.25327468755554e-05,2,18,41.4538458672268,1.66533453693773e-15,2,178,0.925770945053654,2.95346563838894e-06,2,36,0.212970500711343,8.88178419700125e-16,2,356
59,"Pattern",6.52806815672673,4,304,4.73079933219168e-05,-0.15297,-0.18922,"<.0001",0.0539111645203679,0.0791011870571047,19.1020344948302,3.54439995312594e-05,2,18,63.0869899204897,0,2,178,1.10143500408413,5.65221053294707e-07,2,36,0.368670695140707,0,2,356
60,"Pattern",6.50921715427161,4,304,4.88592793303447e-05,-0.10478,-0.15427,"<.0001",0.0451157365520261,0.0788907879479816,16.8921070209332,7.40757477335485e-05,2,18,66.0970434505264,0,2,178,0.634654932323122,6.73243018308733e-05,2,36,0.273524027219677,0,2,356
61,"Pattern",6.72241910536312,4,304,3.39226654081773e-05,-0.054807,-0.12811,"<.0001",0.0483316414519551,0.0812647789809049,12.345363922407,0.00042116329288211,2,18,40.8972252200125,2.44249065417534e-15,2,178,0.37679823265952,0.00184571337122275,2,36,0.151217821758466,9.99889060437908e-12,2,356
62,"Pattern",5.84800853805633,4,304,0.000151540749504402,1.1987e-17,-0.097882,"<.0005",0.0383681064495205,0.0714496130389931,7.13937050898568,0.00521438698732624,2,18,30.3075205599238,4.70190553159e-12,2,178,0.157606738502578,0.0547683180152893,2,36,0.065325639164659,1.13473135177067e-05,2,356
63,"Pattern",5.96975013307157,4,304,0.000123033398928798,-0.349,-0.28153,"<.0005",0.0692037219675532,0.0728286974570514,7.20750775546549,0.00502037828181523,2,18,3.43410668505433,0.034406498965575,2,178,0.0347713616336386,0.505438123326805,2,36,0.00141993612767669,0.774602580971581,2,356
64,"Pattern",11.9824129128093,4,304,4.69866449351411e-09,-0.25813,-0.2804,"<.0001",0.115071059150497,0.136191001316182,11.6935040079475,0.000556770562847753,2,18,12.39951147457,9.08905676721972e-06,2,178,0.274081400790797,0.00835213339043839,2,36,0.0540098763137751,7.74731516832716e-05,2,356
65,"Pattern",12.0819737931196,4,304,3.98360807130577e-09,-0.16624,-0.26054,"<.0001",0.0720061843013059,0.137167382528199,6.56567319306057,0.00722223162473834,2,18,29.8742212545629,6.49991171997044e-12,2,178,0.497946910428575,0.000361021407528472,2,36,0.202459823157926,3.99680288865056e-15,2,356
66,"Pattern",11.5766346206204,4,304,9.22111127168869e-09,-0.10296,-0.21873,"<.0001",0.084674524870859,0.1321886216657,13.9790789230299,0.000216864784091886,2,18,53.7937655651096,0,2,178,0.675417551568187,4.19993856020096e-05,2,36,0.277026154777955,0,2,356
67,"Pattern",6.51927424101463,4,304,4.80254312772865e-05,-0.04676,-0.18643,"<.0001",0.0405253848067842,0.0790030486934936,10.1694518087806,0.00110839700503307,2,18,51.9695174246666,0,2,178,0.33543708988784,0.00333882557829113,2,36,0.168281271311498,7.105427357601e-13,2,356
68,"Pattern",11.4302130393704,4,304,1.17671576696984e-08,-0.22108,-0.37388,"<.0001",0.0980835440749694,0.130735276079258,5.03223814625395,0.0183670777770666,2,18,5.34142725526825,0.00558718732643537,2,178,0.0184016949052097,0.694667517987307,2,36,0.00116798309039735,0.810492737934462,2,356
69,"Pattern",16.6537731010658,4,304,2.35818896650981e-12,-0.1585,-0.34149,"<.0001",0.139771871515765,0.179741985066275,3.78997167697012,0.0423015557744739,2,18,5.04184570604625,0.00741530055842654,2,178,0.0290399261370532,0.564607128237448,2,36,0.00753499415673331,0.258940290815348,2,356
70,"Pattern",15.529900394748,4,304,1.42581211900473e-11,-0.093018,-0.29235,"<.0001",0.109917541180068,0.169670242486565,1.60441771148706,0.228455252406315,2,18,6.78975942419908,0.00143983340807341,2,178,0.102453297535473,0.143618534854964,2,36,0.0391305547969082,0.00100004136509968,2,356
71,"Pattern",12.537177057653,4,304,1.87587772688116e-09,-0.039316,-0.23611,"<.0001",0.0773351683700814,0.141603532824286,6.28585396699461,0.00850305970888554,2,18,31.3579808876137,2.15494289079743e-12,2,178,0.208635324239965,0.0234513769872431,2,36,0.0962906429903277,6.5610118227255e-08,2,356
72,"Pattern",9.90748386467923,4,304,1.50946807710013e-07,2.5091e-17,-0.20489,"<.0001",0.0621723142053382,0.115327366359436,5.63575324930414,0.0125732304239871,2,18,27.618739297842,3.57542884188433e-11,2,178,0.158935688389,0.053544224916876,2,36,0.069738246053136,5.39506443908433e-06,2,356
73,"Pattern",14.81113650883,4,304,4.54975705699397e-11,-0.10679,-0.41491,"<.0001",0.113465301260429,0.163098239689907,1.84690716143378,0.186392862286266,2,18,4.95360032287751,0.00806149496212816,2,178,0.0484857538142472,0.388875471117206,2,36,0.013885697165313,0.0835725687570696,2,356
74,"Pattern",18.8402227357552,4,304,7.49692305261329e-14,-0.049033,-0.36828,"<.0001",0.141974821776666,0.198652240497663,0.983608333173613,0.393183035384233,2,18,4.07608277118832,0.0185831762221146,2,178,0.0593242611770766,0.316947600700023,2,36,0.0199857074931618,0.0283945697986265,2,356
75,"Pattern",18.7322827630804,4,304,8.87401359625421e-14,3.6897e-17,-0.30129,"<.0001",0.122041400172146,0.197739167860324,0.97439098314134,0.396465218412433,2,18,3.24703751427459,0.0412044873797557,2,178,0.00312230012452742,0.939565323168403,2,36,0.000300648737866409,0.947329270215405,2,356
76,"Pattern",12.4166441807364,4,304,2.28923864193602e-09,0.039316,-0.23611,"<.0001",0.0689241125774649,0.140433334648564,4.05478213705217,0.0351767674708383,2,18,20.8500081763314,7.31985139168501e-09,2,178,0.0823430609350959,0.206836842214398,2,36,0.0365489355264746,0.00156456372931135,2,356
77,"Pattern",7.34957351561866,4,304,1.16092785793546e-05,0.04676,-0.18643,"<.0001",0.0478771996135311,0.0881776979247703,9.25581191601748,0.00172017333286378,2,18,38.3247408926884,1.4432899320127e-14,2,178,0.20733566367256,0.0239517912305238,2,36,0.0947346101912988,8.47025988237604e-08,2,356
78,"Pattern",4.65763503200748,4,304,0.00115817388102485,0.054807,-0.12811,"<.005",0.0267780448662029,0.0577457426089816,9.56285667230501,0.00148040070177891,2,18,39.1877652400435,7.88258347483861e-15,2,178,0.241230457168537,0.013920178528425,2,36,0.118373534311746,1.81825388079204e-09,2,356
79,"Pattern",1.70165329041367,4,304,0.149496683748812,0.050987,-0.076676,"ns",0.0135776986382857,0.0218998337661318,6.216116045636,0.00886029698726243,2,18,10.3127379722114,5.7845499842557e-05,2,178,0.204372827974274,0.0251351997691663,2,36,0.041248504373225,0.000693293996089306,2,356
80,"Pattern",8.97220817623864,4,304,7.33318183413689e-07,0.044495,-0.015575,"<.0001",0.0775822058218843,0.105589914265022,2.2815528372652,0.13087679438146,2,18,9.70527780569634,9.98658956696818e-05,2,178,0.145410555861272,0.0674840769384136,2,36,0.0435409723230641,0.000466740310939739,2,356
81,"Pattern",15.6513541067473,4,304,1.17281356393058e-11,5.188e-17,-0.42363,"<.0001",0.112241816772455,0.170770571360222,0.883063685394949,0.430683505878406,2,18,4.18747565202413,0.0167066309634385,2,178,0.0642465704400942,0.289054222657584,2,36,0.0224760950972133,0.0183082129805524,2,356
82,"Pattern",17.0752788154933,4,304,1.20649076863593e-12,0.049033,-0.36828,"<.0001",0.113409521905495,0.183456649636713,1.05310179209619,0.369387219349273,2,18,4.63673794436169,0.0108891018816195,2,178,0.0640523108912138,0.290104436191979,2,36,0.0255405317688489,0.0106848310213745,2,356
83,"Pattern",15.435049356542,4,304,1.66103252322176e-11,0.093018,-0.29235,"<.0001",0.0991398772480813,0.168808891832655,1.32809594394102,0.289734499962431,2,18,5.67015401041492,0.00409964402325957,2,178,0.0444677819704844,0.419755612098203,2,36,0.0184236392493259,0.0374128337042285,2,356
84,"Pattern",9.04586079957249,4,304,6.47272444098045e-07,0.10296,-0.21873,"<.0001",0.0504683764148492,0.106364503980868,7.50086587011881,0.00427190885696005,2,18,39.6230251799028,5.77315972805081e-15,2,178,0.270509977830243,0.00882293353631036,2,36,0.149619883007955,1.28345112315742e-11,2,356
85,"Pattern",5.11391172721781,4,304,0.000531841525584646,0.10478,-0.15427,"<.001",0.0309018371015897,0.063046049910842,10.0618005467765,0.00116602348054151,2,18,43.5278906962875,4.44089209850063e-16,2,178,0.344973076889209,0.00290727353560261,2,36,0.15434672573701,6.13886719236234e-12,2,356
86,"Pattern",2.99495003686992,4,304,0.0189974299452561,0.099452,-0.09574,"<.05",0.0245739187923991,0.0379131835069465,11.2629081115179,0.000672769988810495,2,18,43.3098562296603,4.44089209850063e-16,2,178,0.413453438230644,0.00110892174368793,2,36,0.161048133143424,2.16904272321017e-12,2,356
87,"Pattern",9.59864169411508,4,304,2.54125506237489e-07,0.091723,-0.035635,"<.0001",0.0776235508067948,0.112135444022764,3.94181297988042,0.0380387737726309,2,18,16.0961058132952,3.75405854291522e-07,2,178,0.200852374292799,0.0266220606265197,2,36,0.0704435384146735,4.79193621727436e-06,2,356
88,"Pattern",16.9724909028396,4,304,1.42035742511003e-12,0.10679,-0.41491,"<.0001",0.128849767214703,0.182553901030538,1.59197890714515,0.230881225930499,2,18,5.70051782211372,0.00398429154105162,2,178,0.0750949855527727,0.236330924865732,2,36,0.0245399086900671,0.0127367199016321,2,356
89,"Pattern",16.9662295263361,4,304,1.43455461662494e-12,0.1585,-0.34149,"<.0001",0.0954357881452443,0.182498845148171,0.315944986363219,0.733061393260551,2,18,1.20867541643125,0.301031101595474,2,178,0.00254410684727024,0.95045890251106,2,36,0.000845481197483406,0.858883839034337,2,356
90,"Pattern",14.2639917768082,4,304,1.10596445536309e-10,0.16624,-0.26054,"<.0001",0.0683214568277469,0.158025271163258,1.16556194678819,0.334195089375027,2,18,7.10714679831649,0.00107264174506516,2,178,0.0799091312446139,0.216282154090755,2,36,0.0453687550205345,0.000340673931214841,2,356
