"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes"
1,"Pattern",2.0892758463522,4,304,0.0821303729750929,0.27061,0.25813,"ns",0.0205791533916857,0.0267549650538832
2,"Pattern",1.97726747538119,4,304,0.0978703587808511,0.18883,0.2394,"ns",0.0180490574557226,0.0253569731204732
3,"Pattern",1.39928705568858,4,304,0.234123622189304,0.11004,0.2174,"ns",0.0130042921048339,0.0180788106572842
4,"Pattern",0.583028548637719,4,304,0.675160104696211,0.073707,0.18359,"ns",0.00462165797846332,0.00761302549255334
5,"Pattern",0.810478387974438,4,304,0.519243478183555,0.035595,0.13683,"ns",0.00594817277848998,0.0105516643690287
6,"Pattern",0.704174289294736,4,304,0.589603038769621,-2.187e-17,0.089291,"ns",0.00445156907747346,0.00918039071301253
7,"Pattern",2.10655377543155,4,304,0.0799273550183617,-0.028292,0.036037,"ns",0.0158512778808228,0.0269702563179041
8,"Pattern",1.70060174894387,4,304,0.149734892074472,0.15945,0.30209,"ns",0.0178513202287555,0.0218865968945599
9,"Pattern",0.974621896895958,4,304,0.421596765607859,0.083862,0.27643,"ns",0.00985423662420024,0.0126616003155094
10,"Pattern",0.630708296560374,4,304,0.640938763980148,0.050145,0.23852,"ns",0.00530802468776912,0.00823049023792834
11,"Pattern",0.33379286581017,4,304,0.855132219198428,-4.8953e-17,0.19987,"ns",0.00258471504828216,0.00437280597856517
12,"Pattern",0.516759451963323,4,304,0.723473286058989,-0.035595,0.13683,"ns",0.00361674540487335,0.00675354596384523
13,"Pattern",0.664154229150732,4,304,0.617330529703498,-0.058411,0.078036,"ns",0.0048212464100088,0.00866316514971992
14,"Pattern",1.9933778909588,4,304,0.095442823970734,0.044058,0.32872,"ns",0.0207621355787422,0.0255582966767474
15,"Pattern",0.94324852991226,4,304,0.439162048355466,-6.9342e-17,0.28311,"ns",0.00907240020784424,0.0122590161961457
16,"Pattern",0.504155996300736,4,304,0.732712527018884,-6.0391e-17,0.24656,"ns",0.00446597018285756,0.00658991645271028
17,"Pattern",1.58804176811411,4,304,0.177342728570195,-8.7824e-17,0.35857,"ns",0.0165027130725845,0.0204676098523051
18,"Pattern",0.286205443181316,4,304,0.886838464078266,-0.050145,0.23852,"ns",0.00243709871848155,0.00375173259069078
19,"Pattern",0.105890389701975,4,304,0.980408872017835,-0.073707,0.18359,"ns",0.000787297028963889,0.00139135603249316
20,"Pattern",0.678916830741774,4,304,0.607032253178907,-0.097709,0.1308,"ns",0.00424699834277214,0.00885402218500804
21,"Pattern",1.16282733667097,4,304,0.327269854828066,-0.044058,0.32872,"ns",0.011902205721997,0.0150697865385027
22,"Pattern",0.650409049941098,4,304,0.626988149316934,-0.083862,0.27643,"ns",0.00689622852148964,0.00848539568154591
23,"Pattern",0.432557748442842,4,304,0.785081005153263,-0.11004,0.2174,"ns",0.00364551537603884,0.00565933891505357
24,"Pattern",0.750912782944092,4,304,0.558040090813108,-0.12335,0.16655,"ns",0.00559685516851341,0.00978376355037908
25,"Pattern",1.5868352205812,4,304,0.177662297577413,-0.15945,0.30209,"ns",0.0170676718866038,0.0204523772115436
26,"Pattern",1.31883502312856,4,304,0.262856410111989,-0.18883,0.2394,"ns",0.0130971295674137,0.0170570989944954
27,"Pattern",0.110181468368546,4,304,0.978909099514675,-0.1756,0.16852,"ns",0.000955017554757954,0.00144765741248873
28,"Pattern",0.579074767099221,4,304,0.678022591155278,-0.15612,0.11703,"ns",0.00463899774841643,0.00756178850241228
29,"Pattern",1.22965082024501,4,304,0.298216498681903,-0.12367,0.07006,"ns",0.00804866678534258,0.0159220041419981
30,"Pattern",2.26402672616387,4,304,0.0622832154031912,-0.089234,0.023191,"ns",0.0154638665476552,0.0289280633883741
31,"Pattern",2.52720193518645,4,304,0.0408179261136091,-0.044495,-0.015575,"<.05",0.0182715113869769,0.0321825032970398
32,"Pattern",0.921969079892741,4,304,0.451375770297586,-0.27061,0.25813,"ns",0.00964434795146403,0.0119857706572119
33,"Pattern",1.48382339322527,4,304,0.206945002032869,-0.27006,0.17418,"ns",0.015878039442707,0.0191501055090553
34,"Pattern",1.09459908967242,4,304,0.359296508926367,-0.22865,0.099464,"ns",0.0109288105407886,0.0141981293449524
35,"Pattern",2.39746151560838,4,304,0.0503128520010899,-0.1832,0.042556,"ns",0.0182255653773793,0.0305808564366725
36,"Pattern",2.80793265672479,4,304,0.0258395418885169,-0.14086,0.0073253,"<.05",0.0206957986677592,0.0356300763395953
37,"Pattern",2.23912149392416,4,304,0.064801282524879,-0.091723,-0.035635,"ns",0.0174843010570093,0.0286189498446509
38,"Pattern",1.9650621778558,4,304,0.0997481102388161,-0.34659,0.19108,"ns",0.0193790595577178,0.0252043944167331
39,"Pattern",0.598370680709904,4,304,0.664085400125557,-0.33383,0.039461,"ns",0.00568760448471979,0.0078117938461659
40,"Pattern",1.08207627061333,4,304,0.365439939665605,-0.25598,0.0011134,"ns",0.011510163647793,0.0140379751424244
41,"Pattern",1.38747943267068,4,304,0.238160511071294,-0.19461,-0.022574,"ns",0.0140055480061461,0.0179289911345133
42,"Pattern",2.01191208743505,4,304,0.0927204099277621,-0.15112,-0.059346,"ns",0.018165274612032,0.0257898061155086
43,"Pattern",2.83828647245799,4,304,0.0245848582589217,-0.41311,0.15319,"<.05",0.0246953110060995,0.0360013719152755
44,"Pattern",3.10976583590031,4,304,0.0157122358092389,-0.39898,0.074566,"<.05",0.0271264704527703,0.0393095062669126
45,"Pattern",1.86877941944287,4,304,0.115794337264648,-0.31837,-0.081339,"ns",0.0155763340586846,0.0239990845288151
46,"Pattern",0.369810007143731,4,304,0.830090485428815,-0.24052,-0.075603,"ns",0.00403798465060726,0.00484235861146098
47,"Pattern",1.5312334748674,4,304,0.19296739413411,-0.19145,-0.085584,"ns",0.0137761175898765,0.01974989183377
48,"Pattern",1.98512007034589,4,304,0.0966799340460503,-0.45895,0.17222,"ns",0.017300745322118,0.0254551133415609
49,"Pattern",3.42728470343567,4,304,0.00926236207714401,-0.46317,0.03064,"<.01",0.0256345448473411,0.0431499668688463
50,"Pattern",0.974756290163723,4,304,0.42152265824186,-0.27341,-0.16219,"ns",0.00784371047013176,0.0126633241486246
51,"Pattern",1.69555211288396,4,304,0.150883674192395,-0.20096,-0.14301,"ns",0.0162171147692662,0.0218230267598908
52,"Pattern",3.14970289595376,4,304,0.014705666373821,-0.15394,-0.11866,"<.05",0.0275192623634649,0.0397942478709516
53,"Pattern",2.78145159209521,4,304,0.0269849736014318,-0.099452,-0.09574,"<.05",0.0241264231528363,0.0353059195519354
54,"Pattern",3.12686086830516,4,304,0.0152733584737719,-0.050987,-0.076676,"<.05",0.0235824906205907,0.0395170594914583
55,"Pattern",1.58298472606273,4,304,0.178685648118798,5.8045e-18,-0.047397,"ns",0.0130103927583758,0.0204037616192788
56,"Pattern",2.07758992621993,4,304,0.0836529458698835,-0.41976,-0.1671,"ns",0.0169003729545996,0.0266092988805516
57,"Pattern",1.48894813714542,4,304,0.205391566985692,-0.33631,-0.19112,"ns",0.0087880338859867,0.0192149741729643
58,"Pattern",0.918313312673292,4,304,0.453498343964707,-0.22492,-0.21452,"ns",0.00616187649371065,0.0119388123988151
59,"Pattern",2.2978468137171,4,304,0.059013516481773,-0.15297,-0.18922,"ns",0.0206021251005159,0.0293475096343842
60,"Pattern",2.75067957618865,4,304,0.0283782319357314,-0.10478,-0.15427,"<.05",0.0233564299809495,0.034928963038693
61,"Pattern",1.5733967806739,4,304,0.181257126485739,-0.054807,-0.12811,"ns",0.0139779978038291,0.0202826851210657
62,"Pattern",1.93780298213244,4,304,0.104065106530418,1.1987e-17,-0.097882,"ns",0.0170089699197892,0.0248634540362485
63,"Pattern",2.8357951074993,4,304,0.0246855597374482,-0.349,-0.28153,"<.05",0.0208226441816419,0.0359709076775652
64,"Pattern",0.441951411816585,4,304,0.77824535389458,-0.25813,-0.2804,"ns",0.00271947905560276,0.00578152969219291
65,"Pattern",1.4181145577128,4,304,0.227811228813537,-0.16624,-0.26054,"ns",0.0103370913362705,0.0183176064906055
66,"Pattern",1.80976502609159,4,304,0.126792182665908,-0.10296,-0.21873,"ns",0.0157587444589126,0.0232588419395012
67,"Pattern",1.43020125344509,4,304,0.223838486604265,-0.04676,-0.18643,"ns",0.0143616133210258,0.0184708451003988
68,"Pattern",0.945215102396673,4,304,0.438045506207535,-0.22108,-0.37388,"ns",0.00559539341238022,0.0122842609659198
69,"Pattern",0.23132093835127,4,304,0.920668535193547,-0.1585,-0.34149,"ns",0.00193617344081011,0.00303446058003298
70,"Pattern",0.581585171253994,4,304,0.676204710222677,-0.093018,-0.29235,"ns",0.00455166579422864,0.00759432140185446
71,"Pattern",1.14259095214665,4,304,0.336516324737728,-0.039316,-0.23611,"ns",0.010175291051266,0.0148114153030642
72,"Pattern",1.78702777084704,4,304,0.13128337270803,2.5091e-17,-0.20489,"ns",0.0169510075109481,0.0229733391551024
73,"Pattern",0.515417740988674,4,304,0.72445652463999,-0.10679,-0.41491,"ns",0.00358671911234663,0.00673612921690381
