"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes","T2btw","T2btw_p","T2btw_df1","T2btw_df2","T2acr","T2acr_p","T2acr_df1","T2acr_df2","T2cbtw","T2cbtw_p","T2cbtw_df1","T2cbtw_df2","T2cacr","T2cacr_p","T2cacr_df1","T2cacr_df2"
11,"Pattern",0.33379286581017,4,304,0.855132219198428,-4.8953e-17,0.19987,"ns",0.00258471504828216,0.00437280597856517,21.1178302790877,1.9000693413318e-05,2,18,78.6227426869925,0,2,178,0.252295376010995,0.0117008234260629,2,36,0.0638830201608097,1.44794211716093e-05,2,356
12,"Pattern",0.516759451963323,4,304,0.723473286058989,-0.035595,0.13683,"ns",0.00361674540487335,0.00675354596384523,22.1322988558873,1.41020375749035e-05,2,18,83.9977888541544,0,2,178,0.195899309643616,0.0288730996410573,2,36,0.0481861692498991,0.000209913692506891,2,356
13,"Pattern",0.664154229150732,4,304,0.617330529703498,-0.058411,0.078036,"ns",0.0048212464100088,0.00866316514971992,23.0234928333108,1.09386642708209e-05,2,18,87.2353824265442,0,2,178,0.15671932481537,0.0556021359969416,2,36,0.0337562526189011,0.00254221179439917,2,356
14,"Pattern",1.9933778909588,4,304,0.095442823970734,0.044058,0.32872,"ns",0.0207621355787422,0.0255582966767474,35.5653397165703,5.58737206279858e-07,2,18,70.6767119334748,0,2,178,0.316960878521592,0.00437911206667441,2,36,0.0218700748964694,0.0203695499779961,2,356
15,"Pattern",0.94324852991226,4,304,0.439162048355466,-6.9342e-17,0.28311,"ns",0.00907240020784424,0.0122590161961457,18.4458614473237,4.38420431918551e-05,2,18,67.8262175370901,0,2,178,0.239022547667057,0.0144139624577873,2,36,0.0415466967123648,0.000658481355237495,2,356
16,"Pattern",0.504155996300736,4,304,0.732712527018884,-6.0391e-17,0.24656,"ns",0.00446597018285756,0.00658991645271028,19.3994341142712,3.22400277785739e-05,2,18,74.5677917030807,0,2,178,0.25653725520329,0.0109519608199909,2,36,0.0528001435916423,9.5252017763281e-05,2,356
17,"Pattern",1.58804176811411,4,304,0.177342728570195,-8.7824e-17,0.35857,"ns",0.0165027130725845,0.0204676098523051,17.428793181801,6.15866517159613e-05,2,18,52.5662424316463,0,2,178,0.147252711318691,0.0653790022365077,2,36,0.00774784579541028,0.249280305933856,2,356
18,"Pattern",0.286205443181316,4,304,0.886838464078266,-0.050145,0.23852,"ns",0.00243709871848155,0.00375173259069078,18.1573240515271,4.82169588049697e-05,2,18,76.3516851605,0,2,178,0.209911613084907,0.0229706905574463,2,36,0.0439063766807497,0.00043824812279003,2,356
19,"Pattern",0.105890389701975,4,304,0.980408872017835,-0.073707,0.18359,"ns",0.000787297028963889,0.00139135603249316,13.1720715160638,0.000299175584572597,2,18,56.2621401339172,0,2,178,0.146508219129806,0.0662212822106298,2,36,0.0344742795875969,0.0022436403451791,2,356
20,"Pattern",0.678916830741774,4,304,0.607032253178907,-0.097709,0.1308,"ns",0.00424699834277214,0.00885402218500804,12.9665126278786,0.000325336323939496,2,18,53.2909773881262,0,2,178,0.0901526173213518,0.179360437038968,2,36,0.0164257545011501,0.053271752632178,2,356
21,"Pattern",1.16282733667097,4,304,0.327269854828066,-0.044058,0.32872,"ns",0.011902205721997,0.0150697865385027,22.6266221127393,1.22379112557081e-05,2,18,84.3256455535499,0,2,178,0.223066586215131,0.0185808705855299,2,36,0.0194898683483782,0.0309911729115673,2,356
22,"Pattern",0.650409049941098,4,304,0.626988149316934,-0.083862,0.27643,"ns",0.00689622852148964,0.00848539568154591,18.0620216240605,4.97668845473864e-05,2,18,60.5542031113974,0,2,178,0.155608049964722,0.0566652341703087,2,36,0.0124986588215464,0.106921559026568,2,356
23,"Pattern",0.432557748442842,4,304,0.785081005153263,-0.11004,0.2174,"ns",0.00364551537603884,0.00565933891505357,13.4030592445486,0.000272531457392367,2,18,56.5861382980426,0,2,178,0.149566373987684,0.0628328588195513,2,36,0.0297749675806015,0.00509043410514076,2,356
24,"Pattern",0.750912782944092,4,304,0.558040090813108,-0.12335,0.16655,"ns",0.00559685516851341,0.00978376355037908,10.636319658333,0.00089256888847189,2,18,44.8970728021457,2.22044604925031e-16,2,178,0.0931426443755311,0.169885308427157,2,36,0.017577695579131,0.043447853888601,2,356
25,"Pattern",1.5868352205812,4,304,0.177662297577413,-0.15945,0.30209,"ns",0.0170676718866038,0.0204523772115436,16.9702220385661,7.20944146773705e-05,2,18,38.7202573911481,1.08801856413265e-14,2,178,0.126350424030363,0.0939816748904794,2,36,0.00288817392041933,0.595047761056867,2,356
26,"Pattern",1.31883502312856,4,304,0.262856410111989,-0.18883,0.2394,"ns",0.0130971295674137,0.0170570989944954,13.4259339895317,0.000270039770147834,2,18,40.8909148102778,2.44249065417534e-15,2,178,0.0857490468286079,0.194343753108056,2,36,0.00268527108940495,0.61711880020007,2,356
27,"Pattern",0.110181468368546,4,304,0.978909099514675,-0.1756,0.16852,"ns",0.000955017554757954,0.00144765741248873,9.55612399131582,0.00148524190079014,2,18,34.7229387806097,1.85185200507476e-13,2,178,0.099778815458168,0.150693467843636,2,36,0.0175736387653069,0.0434790378102625,2,356
28,"Pattern",0.579074767099221,4,304,0.678022591155278,-0.15612,0.11703,"ns",0.00463899774841643,0.00756178850241228,10.7925159186234,0.00083113880362129,2,18,40.8345186029381,2.55351295663786e-15,2,178,0.102688801994974,0.143012567603485,2,36,0.0214451764111422,0.0219525595408421,2,356
29,"Pattern",1.22965082024501,4,304,0.298216498681903,-0.12367,0.07006,"ns",0.00804866678534258,0.0159220041419981,10.7275690334481,0.000856092000142361,2,18,47.8948885421895,0,2,178,0.106468521792239,0.1336477442977,2,36,0.0288872291859417,0.00594501467921815,2,356
30,"Pattern",2.26402672616387,4,304,0.0622832154031912,-0.089234,0.023191,"ns",0.0154638665476552,0.0289280633883741,17.6219094441386,5.76805998937502e-05,2,18,75.5114324821474,0,2,178,0.17532103330649,0.0406142686637936,2,36,0.0540001257216286,7.76021914368208e-05,2,356
31,"Pattern",2.52720193518645,4,304,0.0408179261136091,-0.044495,-0.015575,"<.05",0.0182715113869769,0.0321825032970398,16.4591016830018,8.62173964788493e-05,2,18,69.3847413821112,0,2,178,0.166318142720343,0.0472501070387168,2,36,0.0474145449229152,0.000239651240284244,2,356
32,"Pattern",0.921969079892741,4,304,0.451375770297586,-0.27061,0.25813,"ns",0.00964434795146403,0.0119857706572119,6.96343114774329,0.00575501412762991,2,18,13.3016276273917,4.1320372334841e-06,2,178,0.316022045338049,0.00444036938272263,2,36,0.0626827233174714,1.7739385405946e-05,2,356
33,"Pattern",1.48382339322527,4,304,0.206945002032869,-0.27006,0.17418,"ns",0.015878039442707,0.0191501055090553,3.57356316762387,0.0493238846361186,2,18,6.79702151734427,0.00143015142685643,2,178,0.0878310376599501,0.187101450138712,2,36,0.0161435446207466,0.0560016432323269,2,356
34,"Pattern",1.09459908967242,4,304,0.359296508926367,-0.22865,0.099464,"ns",0.0109288105407886,0.0141981293449524,4.6512486682955,0.0235305016053495,2,18,6.70232075480402,0.00156174747521409,2,178,0.0421344511360587,0.438867317690279,2,36,0.00469986363102007,0.429999394246896,2,356
35,"Pattern",2.39746151560838,4,304,0.0503128520010899,-0.1832,0.042556,"ns",0.0182255653773793,0.0305808564366725,4.29081937477407,0.0299375862524038,2,18,13.3924920867161,3.81811068006499e-06,2,178,0.0421627857931362,0.43862980504026,2,36,0.00649374062423194,0.311906377366036,2,356
36,"Pattern",2.80793265672479,4,304,0.0258395418885169,-0.14086,0.0073253,"<.05",0.0206957986677592,0.0356300763395953,7.39162214261505,0.00453508234439237,2,18,29.3183921028047,9.86410952918959e-12,2,178,0.100861611794911,0.147785760726081,2,36,0.0283002685749162,0.00658791432254602,2,356
37,"Pattern",2.23912149392416,4,304,0.064801282524879,-0.091723,-0.035635,"ns",0.0174843010570093,0.0286189498446509,14.8718403896758,0.000153889669341156,2,18,56.4418412388278,0,2,178,0.279142770090007,0.00772983289838214,2,36,0.0833107195589238,5.58714340792577e-07,2,356
38,"Pattern",1.9650621778558,4,304,0.0997481102388161,-0.34659,0.19108,"ns",0.0193790595577178,0.0252043944167331,14.6085800699567,0.000170041050220227,2,18,30.2459358625215,4.92295093579287e-12,2,178,0.688573355783969,3.61604841019325e-05,2,36,0.146358923604392,2.13853379449347e-11,2,356
39,"Pattern",0.598370680709904,4,304,0.664085400125557,-0.33383,0.039461,"ns",0.00568760448471979,0.0078117938461659,4.44305607786673,0.0270209424346598,2,18,10.5170143652712,4.81778588252713e-05,2,178,0.161229491696863,0.0514988557476973,2,36,0.042063467501537,0.000602260644083419,2,356
40,"Pattern",1.08207627061333,4,304,0.365439939665605,-0.25598,0.0011134,"ns",0.011510163647793,0.0140379751424244,1.63083499395812,0.22339640968665,2,18,2.90887282960131,0.0571345006366921,2,178,0.0551868650960547,0.342590264876874,2,36,0.00770021675247263,0.251409924611236,2,356
41,"Pattern",1.38747943267068,4,304,0.238160511071294,-0.19461,-0.022574,"ns",0.0140055480061461,0.0179289911345133,1.36809716981411,0.279827927640109,2,18,2.26047521535829,0.107287218149718,2,178,0.0554505812284029,0.340892187812289,2,36,0.0114508472517094,0.128823726620955,2,356
42,"Pattern",2.01191208743505,4,304,0.0927204099277621,-0.15112,-0.059346,"ns",0.018165274612032,0.0257898061155086,4.17820461322779,0.0323203732365299,2,18,10.5006922501342,4.88863363417025e-05,2,178,0.198002195775471,0.0278937828000153,2,36,0.0519667753720066,0.000109835752868492,2,356
43,"Pattern",2.83828647245799,4,304,0.0245848582589217,-0.41311,0.15319,"<.05",0.0246953110060995,0.0360013719152755,15.7903432118955,0.000109556898738483,2,18,49.8964744364654,0,2,178,0.791721038878073,1.16532660805468e-05,2,36,0.237240327445129,0,2,356
44,"Pattern",3.10976583590031,4,304,0.0157122358092389,-0.39898,0.074566,"<.05",0.0271264704527703,0.0393095062669126,13.2865327881404,0.000285627492262464,2,18,32.9914008350407,6.49258424800792e-13,2,178,0.552763008530391,0.000180658856441807,2,36,0.155642235949658,5.01809704900325e-12,2,356
45,"Pattern",1.86877941944287,4,304,0.115794337264648,-0.31837,-0.081339,"ns",0.0155763340586846,0.0239990845288151,9.96935356050475,0.00121817534110946,2,18,27.5893779993275,3.65645291822148e-11,2,178,0.0901144372498829,0.17948497244969,2,36,0.0188921280401939,0.0344409893373678,2,356
46,"Pattern",0.369810007143731,4,304,0.830090485428815,-0.24052,-0.075603,"ns",0.00403798465060726,0.00484235861146098,7.91018809571904,0.0034264676788196,2,18,14.8932043335546,1.04581537319071e-06,2,178,0.0918261811743102,0.173990262442088,2,36,0.0110902231477555,0.137362836820402,2,356
47,"Pattern",1.5312334748674,4,304,0.19296739413411,-0.19145,-0.085584,"ns",0.0137761175898765,0.01974989183377,6.55863135458639,0.00725170398761343,2,18,12.0931788855452,1.18977724090641e-05,2,178,0.173956639180051,0.0415531279436793,2,36,0.0384469054646939,0.00112575461719033,2,356
48,"Pattern",1.98512007034589,4,304,0.0966799340460503,-0.45895,0.17222,"ns",0.017300745322118,0.0254551133415609,25.0762053413628,6.25347683502753e-06,2,18,73.2085417180625,0,2,178,1.10684124046162,5.38431997432198e-07,2,36,0.331640564815996,0,2,356
49,"Pattern",3.42728470343567,4,304,0.00926236207714401,-0.46317,0.03064,"<.01",0.0256345448473411,0.0431499668688463,22.2287917477465,1.3714688593236e-05,2,18,76.2739192597947,0,2,178,0.995234203798194,1.50811072630042e-06,2,36,0.348291129126023,0,2,356
50,"Pattern",0.974756290163723,4,304,0.42152265824186,-0.27341,-0.16219,"ns",0.00784371047013176,0.0126633241486246,19.1169235965411,3.52754350063655e-05,2,18,59.8959961950819,0,2,178,0.130715853826483,0.0870690807494523,2,36,0.0241963830250849,0.0135290157254049,2,356
51,"Pattern",1.69555211288396,4,304,0.150883674192395,-0.20096,-0.14301,"ns",0.0162171147692662,0.0218230267598908,10.8961714850303,0.000792970344371646,2,18,32.3072194269422,1.07103215185589e-12,2,178,0.161123294960126,0.0515917063855751,2,36,0.0319505757183886,0.00348199553720163,2,356
52,"Pattern",3.14970289595376,4,304,0.014705666373821,-0.15394,-0.11866,"<.05",0.0275192623634649,0.0397942478709516,8.86771329845067,0.00208718914595618,2,18,23.6494230837698,7.79528663841234e-10,2,178,0.33523470016747,0.00334868633295671,2,36,0.107495685033683,1.05403584749197e-08,2,356
53,"Pattern",2.78145159209521,4,304,0.0269849736014318,-0.099452,-0.09574,"<.05",0.0241264231528363,0.0353059195519354,5.00375047683368,0.0187061025563889,2,18,17.0188456204183,1.72431759981606e-07,2,178,0.188799693521518,0.0324564750144405,2,36,0.0614067016983756,2.2019121587169e-05,2,356
54,"Pattern",3.12686086830516,4,304,0.0152733584737719,-0.050987,-0.076676,"<.05",0.0235824906205907,0.0395170594914583,8.22374875021935,0.00290424633691866,2,18,35.7022455934081,9.18154441365004e-14,2,178,0.197311630020601,0.0282114553681587,2,36,0.0661023778135699,9.95305988160666e-06,2,356
55,"Pattern",1.58298472606273,4,304,0.178685648118798,5.8045e-18,-0.047397,"ns",0.0130103927583758,0.0204037616192788,19.4975505518968,3.12546608320918e-05,2,18,66.2989708846625,0,2,178,0.310935283384842,0.00478837733030657,2,36,0.0942076930156829,9.23624672299894e-08,2,356
56,"Pattern",2.07758992621993,4,304,0.0836529458698835,-0.41976,-0.1671,"ns",0.0169003729545996,0.0266092988805516,23.7952768980529,8.82837690618921e-06,2,18,74.7266824680078,0,2,178,0.725336625699641,2.39544042681672e-05,2,36,0.254453801435596,0,2,356
57,"Pattern",1.48894813714542,4,304,0.205391566985692,-0.33631,-0.19112,"ns",0.0087880338859867,0.0192149741729643,20.483605847108,2.30121509854353e-05,2,18,78.9831916300953,0,2,178,0.396713174381234,0.001396929702978,2,36,0.171157163324975,4.56745752330789e-13,2,356
58,"Pattern",0.918313312673292,4,304,0.453498343964707,-0.22492,-0.21452,"ns",0.00616187649371065,0.0119388123988151,13.1039948139297,0.00030757119133662,2,18,61.9758748561279,0,2,178,0.0945313708974063,0.165665626615575,2,36,0.0132878499573987,0.092932121099474,2,356
59,"Pattern",2.2978468137171,4,304,0.059013516481773,-0.15297,-0.18922,"ns",0.0206021251005159,0.0293475096343842,8.77989358431903,0.00218182628303998,2,18,35.5513563590576,1.02251540567977e-13,2,178,0.204121203108423,0.0252385075754199,2,36,0.0591297240711587,3.24021062383384e-05,2,356
60,"Pattern",2.75067957618865,4,304,0.0283782319357314,-0.10478,-0.15427,"<.05",0.0233564299809495,0.034928963038693,6.071934132606,0.00965298647003665,2,18,15.7401286092676,5.07743578292974e-07,2,178,0.238042018645266,0.01463914856108,2,36,0.0784999051136389,1.24401252432627e-06,2,356
61,"Pattern",1.5733967806739,4,304,0.181257126485739,-0.054807,-0.12811,"ns",0.0139779978038291,0.0202826851210657,5.37940755338156,0.014740548623836,2,18,16.8846498803837,1.93007041793258e-07,2,178,0.15231090194518,0.0599476157679276,2,36,0.0447280991578473,0.000380398536064197,2,356
62,"Pattern",1.93780298213244,4,304,0.104065106530418,1.1987e-17,-0.097882,"ns",0.0170089699197892,0.0248634540362485,3.22359706312059,0.0635903705854994,2,18,13.3779471783785,3.86669102736548e-06,2,178,0.062081613113845,0.300989056549294,2,36,0.0165140956976264,0.0524450159262401,2,356
63,"Pattern",2.8357951074993,4,304,0.0246855597374482,-0.349,-0.28153,"<.05",0.0208226441816419,0.0359709076775652,22.1184747400048,1.41585202531047e-05,2,18,82.0743989302568,0,2,178,0.734108368666188,2.17425158648421e-05,2,36,0.313060643055681,0,2,356
64,"Pattern",0.441951411816585,4,304,0.77824535389458,-0.25813,-0.2804,"ns",0.00271947905560276,0.00578152969219291,22.2850795695493,1.34942020926232e-05,2,18,104.428425069184,0,2,178,0.355333930591925,0.00250436919623698,2,36,0.15200837451234,8.83826345443595e-12,2,356
65,"Pattern",1.4181145577128,4,304,0.227811228813537,-0.16624,-0.26054,"ns",0.0103370913362705,0.0183176064906055,10.2708486526341,0.00105700007838139,2,18,49.4138749681932,0,2,178,0.0696752100779961,0.261271414840754,2,36,0.00529267047316823,0.386686765223484,2,356
66,"Pattern",1.80976502609159,4,304,0.126792182665908,-0.10296,-0.21873,"ns",0.0157587444589126,0.0232588419395012,4.36514783378397,0.0284720463998078,2,18,15.9328151205814,4.31124533628591e-07,2,178,0.056754136052451,0.332628072726701,2,36,0.0123128329550715,0.110512618550298,2,356
67,"Pattern",1.43020125344509,4,304,0.223838486604265,-0.04676,-0.18643,"ns",0.0143616133210258,0.0184708451003988,2.5190289180241,0.108502505770142,2,18,7.19597511618412,0.000987975949021225,2,178,0.106303910614544,0.134041809660108,2,36,0.0290299511234076,0.0057984691931473,2,356
68,"Pattern",0.945215102396673,4,304,0.438045506207535,-0.22108,-0.37388,"ns",0.00559539341238022,0.0122842609659198,37.4028279689856,3.88402972006929e-07,2,18,120.09206549341,0,2,178,0.829686061197322,7.81545071015799e-06,2,36,0.359906615974268,0,2,356
69,"Pattern",0.23132093835127,4,304,0.920668535193547,-0.1585,-0.34149,"ns",0.00193617344081011,0.00303446058003298,39.7460483335321,2.49303199417739e-07,2,18,134.09653002793,0,2,178,0.669373380903976,4.50082465512924e-05,2,36,0.265286740376277,0,2,356
70,"Pattern",0.581585171253994,4,304,0.676204710222677,-0.093018,-0.29235,"ns",0.00455166579422864,0.00759432140185446,13.4560640666136,0.000266796321277907,2,18,56.7758559931715,0,2,178,0.212638236516725,0.0219782706879805,2,36,0.0647794478270292,1.24438582903563e-05,2,356
71,"Pattern",1.14259095214665,4,304,0.336516324737728,-0.039316,-0.23611,"ns",0.010175291051266,0.0148114153030642,1.08670548092577,0.358458203173255,2,18,3.83179613055695,0.0234800783709663,2,178,0.0195984319316852,0.678573933734379,2,36,0.0053808702756885,0.380628649692339,2,356
72,"Pattern",1.78702777084704,4,304,0.13128337270803,2.5091e-17,-0.20489,"ns",0.0169510075109481,0.0229733391551024,0.3282545754558,0.724401059106591,2,18,0.994049492959619,0.372119898664691,2,178,0.00240654347370435,0.953070277605429,2,36,0.000155785675431508,0.972350237243115,2,356
73,"Pattern",0.515417740988674,4,304,0.72445652463999,-0.10679,-0.41491,"ns",0.00358671911234663,0.00673612921690381,37.3961922472432,3.88903212966696e-07,2,18,126.224845965444,0,2,178,0.837552498924231,7.20248451746563e-06,2,36,0.366636978229328,0,2,356
74,"Pattern",0.497458603970168,4,304,0.73762395089373,-0.049033,-0.36828,"ns",0.00387455028292974,0.00650294288265872,29.7781516970707,1.95388337598246e-06,2,18,122.155148931253,0,2,178,0.807634171670299,9.84596086039957e-06,2,36,0.342212041223061,0,2,356
75,"Pattern",0.278681421563068,4,304,0.891671103454888,3.6897e-17,-0.30129,"ns",0.00208820948719861,0.00365346406583646,10.8951956125956,0.000793320474516523,2,18,47.3935371414017,0,2,178,0.263733461532195,0.00979493984949009,2,36,0.0982751114451318,4.73950829693592e-08,2,356
76,"Pattern",1.5659658113616,4,304,0.183273125612831,0.039316,-0.23611,"ns",0.0128739832146782,0.020188826310369,1.09380014240257,0.35619701200815,2,18,4.12054074496629,0.0178099233208091,2,178,0.0128783510163121,0.774342022043492,2,36,0.00330323216739503,0.55234029773497,2,356
77,"Pattern",2.12393672594664,4,304,0.0777677060291096,0.04676,-0.18643,"ns",0.0188023186254267,0.0271867601014176,0.658739674377551,0.529539591650253,2,18,2.18457566354865,0.115533424322211,2,178,0.0213603782027846,0.655591919624132,2,36,0.00631584032243678,0.321989539917467,2,356
78,"Pattern",2.24460613235093,4,304,0.0642385207434294,0.054807,-0.12811,"ns",0.0188225515552911,0.0286870398267987,6.41514287187954,0.0078823297052375,2,18,26.0603703598641,1.18390630632348e-10,2,178,0.239021063183304,0.0144143006038977,2,36,0.0829458356367377,5.93611119370507e-07,2,356
79,"Pattern",2.43324870537415,4,304,0.0474997179727494,0.050987,-0.076676,"<.05",0.0248580426509736,0.0310231788882592,17.594032288084,5.82270596474199e-05,2,18,31.9270728341137,1.41620049021185e-12,2,178,0.203540329468326,0.0254787080433314,2,36,0.0432719926558013,0.000488897829021839,2,356
80,"Pattern",2.08707566931659,4,304,0.0824150111866914,0.044495,-0.015575,"ns",0.0132567950000974,0.0267275429567237,21.8669827546499,1.5231229823609e-05,2,18,104.151829031887,0,2,178,0.35576420061302,0.00248896853116554,2,36,0.146028689875124,2.25218732552435e-11,2,356
81,"Pattern",0.389685648556336,4,304,0.815987049746909,5.188e-17,-0.42363,"ns",0.0024791897262013,0.00510128619129487,28.5764321412514,2.59383716949557e-06,2,18,107.099512905289,0,2,178,0.654719129178843,5.32880970436356e-05,2,36,0.326462231776828,0,2,356
82,"Pattern",0.774673123006316,4,304,0.542364288718572,0.049033,-0.36828,"ns",0.00436633776895671,0.0100902171444632,24.6834809428458,6.94112536003821e-06,2,18,114.10446086835,0,2,178,0.66746467865465,4.60050420934e-05,2,36,0.318865971470331,0,2,356
83,"Pattern",1.38237813838524,4,304,0.239923403248466,0.093018,-0.29235,"ns",0.0113135770774536,0.0178642498672384,13.3349702128682,0.00028010069503237,2,18,50.9684081918164,0,2,178,0.180476121819744,0.0372642209217406,2,36,0.0479680827680316,0.000217920868631372,2,356
84,"Pattern",0.902274885054579,4,304,0.462894152728343,0.10296,-0.21873,"ns",0.00518727293644911,0.0117327463511737,4.80280844041415,0.0213047007384758,2,18,22.2096060514394,2.44932096826744e-09,2,178,0.0591142946033595,0.31819886224097,2,36,0.0258219070987123,0.0101701761089148,2,356
85,"Pattern",1.40261751189119,4,304,0.232995911916189,0.10478,-0.15427,"ns",0.0104065516302262,0.0181210604625316,7.11791982146835,0.00527717705591679,2,18,24.5739245956712,3.7662761798174e-10,2,178,0.238567092142475,0.0145181031769908,2,36,0.101665885000103,2.72271691859061e-08,2,356
86,"Pattern",1.51437855793016,4,304,0.197836382169875,0.099452,-0.09574,"ns",0.0116907506475874,0.0195367438416396,13.5904182045521,0.000252850692387119,2,18,46.2824305365524,0,2,178,0.589033278176372,0.000115900657781776,2,36,0.215853816151901,5.55111512312578e-16,2,356
87,"Pattern",1.23707603613986,4,304,0.295125919134213,0.091723,-0.035635,"ns",0.0089790080428457,0.0160166088571378,19.4596223989393,3.16315433774861e-05,2,18,76.5215061376234,0,2,178,0.441674265609589,0.000756340845353365,2,36,0.181168503191696,9.89208714941014e-14,2,356
88,"Pattern",0.451116376144222,4,304,0.77156071924592,0.10679,-0.41491,"ns",0.00338219941792218,0.00590071666088827,43.5319762167686,1.27165391994311e-07,2,18,148.494605858931,0,2,178,0.957328266610628,2.16954738818664e-06,2,36,0.377744952683961,0,2,356
89,"Pattern",0.207806947715468,4,304,0.933994864241027,0.1585,-0.34149,"ns",0.00141250904588774,0.00272684592351594,25.4591986376951,5.65504445215748e-06,2,18,123.0961006416,0,2,178,0.447540838586578,0.000699214338579557,2,36,0.173207541657744,3.33510996597397e-13,2,356
90,"Pattern",1.24584278938996,4,304,0.291511812638324,0.16624,-0.26054,"ns",0.0081554924534862,0.0161282826933061,12.8031706446174,0.000347941074501978,2,18,72.3433914324635,0,2,178,0.0823018714681272,0.206993011779824,2,36,0.00494534667031608,0.411500937101778,2,356
91,"Pattern",0.815461024394724,4,304,0.516075278135371,0.15297,-0.18922,"ns",0.00630729153028151,0.010615844955168,14.4387259734784,0.000181458188161732,2,18,64.2216412191535,0,2,178,0.187370521495396,0.0332329716658446,2,36,0.0725058493218945,3.38969721536131e-06,2,356
92,"Pattern",0.973774266673483,4,304,0.422064391003121,0.15394,-0.11866,"ns",0.00917865039540652,0.0126507278089271,28.6621433727809,2.54119091547267e-06,2,18,74.6705720627007,0,2,178,0.838900684805007,7.10262943282025e-06,2,36,0.293271056144494,0,2,356
93,"Pattern",0.678000418242855,4,304,0.607669218463354,0.15112,-0.059346,"ns",0.00600751825053986,0.00884217656361248,18.9089116249436,3.77134688973602e-05,2,18,59.4197621591369,0,2,178,0.957390717803468,2.16823471976824e-06,2,36,0.334456323766046,0,2,356
94,"Pattern",0.703972753224211,4,304,0.589741119741113,0.22108,-0.37388,"ns",0.00398067279790481,0.00917778738122296,36.5720697684089,4.569764322504e-07,2,18,160.59994376117,0,2,178,0.751683543186343,1.7934200481351e-05,2,36,0.328851752813262,0,2,356
95,"Pattern",0.638186435551375,4,304,0.635628852617038,0.25813,-0.2804,"ns",0.00360357020971888,0.00832726432126699,23.2617234651117,1.02328004843999e-05,2,18,119.304166178089,0,2,178,0.218249439505529,0.0200756106787379,2,36,0.0708127232449495,4.5037532327985e-06,2,356
