"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes"
19,"Pattern",0.483355000640851,4,432,0.747976622700938,-0.073707,0.18359,"ns",0.00279931790835722,0.00445556832786003
20,"Pattern",0.36360364098356,4,432,0.834523989924957,-0.097709,0.1308,"ns",0.00175667855767643,0.0033554037404312
21,"Pattern",0.742056619393748,4,432,0.563714471569826,-0.044058,0.32872,"ns",0.00417474030078641,0.00682400758697261
22,"Pattern",1.45975731591196,4,432,0.213530510191007,-0.083862,0.27643,"ns",0.00849814932848213,0.0133360182016387
23,"Pattern",1.64957300522238,4,432,0.160831207824828,-0.11004,0.2174,"ns",0.00895953026806482,0.0150440440396773
24,"Pattern",0.862413484089792,4,432,0.486460705250695,-0.12335,0.16655,"ns",0.00446932174480924,0.00792205001238406
25,"Pattern",3.78015441798025,4,432,0.00492125039940201,-0.15945,0.30209,"<.005",0.0171033933757174,0.0338177598489003
26,"Pattern",5.25739395609567,4,432,0.000383352735114195,-0.18883,0.2394,"<.0005",0.0264957984736935,0.0464198739919241
27,"Pattern",1.06578221886945,4,432,0.372970262393419,-0.1756,0.16852,"ns",0.00651338655099744,0.00977192110290535
28,"Pattern",1.22101415050254,4,432,0.30112519025836,-0.15612,0.11703,"ns",0.00769794429154891,0.0111792969512261
29,"Pattern",1.20083669129796,4,432,0.309763459474272,-0.12367,0.07006,"ns",0.00858590587576891,0.0109965887412807
30,"Pattern",0.413565399494391,4,432,0.798889470134322,-0.089234,0.023191,"ns",0.00168437936915906,0.00381470158250436
31,"Pattern",0.268111042589287,4,432,0.898439293338107,-0.044495,-0.015575,"ns",0.00120734688424595,0.00247636206088255
32,"Pattern",4.63560391348548,4,432,0.00112917797083208,-0.27061,0.25813,"<.005",0.0226625076994679,0.0411557602784822
33,"Pattern",3.50784377298883,4,432,0.00782305272795772,-0.27006,0.17418,"<.01",0.0226704557482359,0.031458269250818
34,"Pattern",3.14565734259526,4,432,0.0144151767931909,-0.22865,0.099464,"<.05",0.0175745660174033,0.0283021165001444
35,"Pattern",2.61281775680357,4,432,0.0349171779602716,-0.1832,0.042556,"<.05",0.0165613432337416,0.0236212928102798
36,"Pattern",1.79261087227542,4,432,0.129276356085327,-0.14086,0.0073253,"ns",0.0101878862479173,0.0163272451400287
37,"Pattern",0.419292695532248,4,432,0.79474756175007,-0.091723,-0.035635,"ns",0.00205347173152374,0.00386732550183411
38,"Pattern",2.82550615732284,4,432,0.024588252748233,-0.34659,0.19108,"<.05",0.0155589952213465,0.02549508912968
39,"Pattern",0.877887118811976,4,432,0.477052527936789,-0.33383,0.039461,"ns",0.00666921332190367,0.00806304330514781
40,"Pattern",1.88985519339144,4,432,0.111210078367227,-0.25598,0.0011134,"ns",0.0133240890983001,0.0171977221197129
41,"Pattern",2.19201288773988,4,432,0.0690431992175996,-0.19461,-0.022574,"ns",0.0156664380238714,0.0198926658139282
42,"Pattern",1.45682313258655,4,432,0.214454289408755,-0.15112,-0.059346,"ns",0.00871804896666521,0.0133095689322344
43,"Pattern",5.23021673870352,4,432,0.000401938697835967,-0.41311,0.15319,"<.0005",0.0282682297515774,0.046190998210072
44,"Pattern",2.58028565731848,4,432,0.0368293792039631,-0.39898,0.074566,"<.05",0.0154177316832986,0.023334047673874
45,"Pattern",1.03537736437792,4,432,0.388527078762012,-0.31837,-0.081339,"ns",0.00683901000830102,0.00949579291974074
46,"Pattern",0.91365255546437,4,432,0.455786112635228,-0.24052,-0.075603,"ns",0.0056229382325579,0.00838877894577167
47,"Pattern",1.76065156184155,4,432,0.135785340609604,-0.19145,-0.085584,"ns",0.012699408382573,0.0160408264417924
48,"Pattern",2.60080817912341,4,432,0.035611624721738,-0.45895,0.17222,"<.05",0.0162456540693629,0.0235152728261377
49,"Pattern",1.84560607444235,4,432,0.119117498257821,-0.46317,0.03064,"ns",0.00950180596932109,0.0168018197577387
50,"Pattern",0.0269499787435054,4,432,0.998592527402411,-0.27341,-0.16219,"ns",0.000189541192207004,0.000249474587117459
51,"Pattern",1.10618880280513,4,432,0.353059061573732,-0.20096,-0.14301,"ns",0.00622289691052402,0.0101386439664245
52,"Pattern",1.13588848192632,4,432,0.338973535740132,-0.15394,-0.11866,"ns",0.0059659768217207,0.0104080197424189
53,"Pattern",0.967655275804759,4,432,0.424963976045083,-0.099452,-0.09574,"ns",0.00497915278964187,0.00888020645535187
54,"Pattern",0.724824040905537,4,432,0.575328686155584,-0.050987,-0.076676,"ns",0.00385107548754181,0.00666659198853094
55,"Pattern",1.09767289898214,4,432,0.357183445376325,5.8045e-18,-0.047397,"ns",0.00526859231395027,0.0100613777527456
56,"Pattern",1.03525746483663,4,432,0.388589407425156,-0.41976,-0.1671,"ns",0.00588497550405211,0.00949470372159662
57,"Pattern",0.783996294731304,4,432,0.536003568832386,-0.33631,-0.19112,"ns",0.00584333371260568,0.00720690838206755
58,"Pattern",2.28415738159875,4,432,0.059562931718132,-0.22492,-0.21452,"ns",0.0148314424709562,0.020711563980085
59,"Pattern",0.909464669321893,4,432,0.458241374748865,-0.15297,-0.18922,"ns",0.00432475347628249,0.00835064860600747
60,"Pattern",0.826496738852371,4,432,0.508772065912716,-0.10478,-0.15427,"ns",0.00344277565056063,0.00759462781233958
61,"Pattern",2.14075871991112,4,432,0.0749222280393714,-0.054807,-0.12811,"ns",0.00976210403458305,0.0194365713909334
62,"Pattern",2.52082766032841,4,432,0.040589115043864,1.1987e-17,-0.097882,"<.05",0.0109812069006825,0.0228086209060599
63,"Pattern",1.05362021335648,4,432,0.379133597371252,-0.349,-0.28153,"ns",0.00607889617836972,0.00966148772773558
64,"Pattern",1.28505086014045,4,432,0.275040039060971,-0.25813,-0.2804,"ns",0.00912795470797016,0.0117587067034907
65,"Pattern",1.98926304699742,4,432,0.0952020111187657,-0.16624,-0.26054,"ns",0.0101323848540838,0.018085974865996
66,"Pattern",1.53023516097777,4,432,0.192380803631206,-0.10296,-0.21873,"ns",0.0060673671745159,0.013970892683
67,"Pattern",2.40154359042322,4,432,0.049279740834191,-0.04676,-0.18643,"<.05",0.00933064255499559,0.0217528080887407
68,"Pattern",1.15243651231958,4,432,0.331325155423253,-0.22108,-0.37388,"ns",0.00622686376267973,0.0105580466102514
69,"Pattern",2.03021996430365,4,432,0.0892593279096715,-0.1585,-0.34149,"ns",0.0097988927296942,0.0184514760123382
70,"Pattern",2.98359953101323,4,432,0.018904746247024,-0.093018,-0.29235,"<.05",0.00744326955356192,0.02688324710697
71,"Pattern",3.73169605639236,4,432,0.00534554438506137,-0.039316,-0.23611,"<.01",0.0116923216360512,0.0333987238008893
72,"Pattern",3.2102553155747,4,432,0.0129328762650536,2.5091e-17,-0.20489,"<.05",0.00917073909581788,0.0288665402886195
73,"Pattern",0.965317999210452,4,432,0.426265607047151,-0.10679,-0.41491,"ns",0.00339663094579247,0.00885894720389332
74,"Pattern",1.77708920467509,4,432,0.132400609975322,-0.049033,-0.36828,"ns",0.00599119832821564,0.0161881610958164
75,"Pattern",3.72827895046684,4,432,0.00537679118405798,3.6897e-17,-0.30129,"<.01",0.00751874894982302,0.0333691611961527
76,"Pattern",4.30973325311884,4,432,0.00198302837725938,0.039316,-0.23611,"<.005",0.00989758609740342,0.038373639828756
77,"Pattern",3.15560296373921,4,432,0.0141765725697643,0.04676,-0.18643,"<.05",0.00930294420422441,0.0283890589372145
78,"Pattern",1.73134283684119,4,432,0.142019489541185,0.054807,-0.12811,"ns",0.00832750905628669,0.0157780155795187
79,"Pattern",1.98833473029325,4,432,0.0953409320147449,0.050987,-0.076676,"ns",0.0104464883747586,0.0180776873762924
80,"Pattern",1.81570831025899,4,432,0.124753594626885,0.044495,-0.015575,"ns",0.0109274247436568,0.0165341401352994
81,"Pattern",2.33825481064381,4,432,0.054591320356468,5.188e-17,-0.42363,"ns",0.00592749220428475,0.0211916965213614
82,"Pattern",2.33674157884407,4,432,0.0547248133964443,0.049033,-0.36828,"ns",0.00487447603110341,0.0211782724902592
83,"Pattern",2.669293611128,4,432,0.0318235490722804,0.093018,-0.29235,"<.05",0.00688818414780714,0.0241195504554987
84,"Pattern",2.35967695818855,4,432,0.0527347105589366,0.10296,-0.21873,"ns",0.00555634185360483,0.0213816950468471
85,"Pattern",1.17908123929511,4,432,0.319307254791935,0.10478,-0.15427,"ns",0.00371582393683891,0.0107995160420048
86,"Pattern",0.561133736669143,4,432,0.691000986041164,0.099452,-0.09574,"ns",0.00275523936845206,0.00516882716083506
87,"Pattern",1.10685734268148,4,432,0.352736898077726,0.091723,-0.035635,"ns",0.00664770224644704,0.0101447092294582
88,"Pattern",1.26805780228208,4,432,0.281767879699296,0.10679,-0.41491,"ns",0.00335887921330277,0.0116050182256978
89,"Pattern",0.813288622984401,4,432,0.517140263352208,0.1585,-0.34149,"ns",0.00255628390354712,0.0074741663750489
90,"Pattern",0.391313842221607,4,432,0.814882782093649,0.16624,-0.26054,"ns",0.00102212554499587,0.00361019558071985
91,"Pattern",0.556140193184401,4,432,0.694641364441416,0.15297,-0.18922,"ns",0.00164614016642501,0.00512306528396003
92,"Pattern",0.24715656163066,4,432,0.911341765449191,0.15394,-0.11866,"ns",0.00126429193099369,0.00228326146830417
93,"Pattern",0.453190433459904,4,432,0.77007559980821,0.15112,-0.059346,"ns",0.00266284405309277,0.00417867313675713
94,"Pattern",0.400839615706159,4,432,0.808056922397403,0.22108,-0.37388,"ns",0.00148054216619139,0.00369775379164205
95,"Pattern",1.44375165150575,4,432,0.218612838225489,0.25813,-0.2804,"ns",0.00799263718327149,0.0131917229601466
96,"Pattern",1.17233849743916,4,432,0.322314082507658,0.22492,-0.21452,"ns",0.00494540376853958,0.0107384206803142
97,"Pattern",0.499633608962442,4,432,0.736028489943889,0.20096,-0.14301,"ns",0.00283911274022847,0.0046049336052428
98,"Pattern",0.275614320799487,4,432,0.893700892921558,0.19145,-0.085584,"ns",0.00163415547689397,0.00254548840501515
99,"Pattern",1.10108119347976,4,432,0.355528157646105,0.349,-0.28153,"ns",0.00572987800862956,0.0100923032240817
100,"Pattern",0.916028544262737,4,432,0.454397262622926,0.33631,-0.19112,"ns",0.0065741029703203,0.0084104108137809
101,"Pattern",0.27516938891546,4,432,0.893983511475122,0.27341,-0.16219,"ns",0.0018438261649145,0.00254138959531039
102,"Pattern",0.666492556115805,4,432,0.615542789043884,0.24052,-0.075603,"ns",0.00514291316942293,0.00613337690798869
103,"Pattern",0.532810388309751,4,432,0.711695018813579,0.19461,-0.022574,"ns",0.00305876142503546,0.00490921027847208
104,"Pattern",1.31623561302967,4,432,0.263050319141542,0.14086,0.0073253,"ns",0.00811135876824404,0.0120406232948693
105,"Pattern",1.42506728608398,4,432,0.224680954355887,0.089234,0.023191,"ns",0.00836026204665103,0.0130232251295605
106,"Pattern",1.88620086046481,4,432,0.111844063166293,0.028292,0.036037,"ns",0.0103238696247832,0.0171650384278908
107,"Pattern",1.38583125678357,4,432,0.237908676505145,0.41976,-0.1671,"ns",0.0077734122345633,0.0126692025910589
108,"Pattern",0.450852431864388,4,432,0.771784198447417,0.31837,-0.081339,"ns",0.00370051850931906,0.0041572050542216
109,"Pattern",1.12752804946183,4,432,0.342891862681827,0.25598,0.0011134,"ns",0.00879754677931981,0.0103322055361758
110,"Pattern",1.82929569325996,4,432,0.122162139427848,0.1832,0.042556,"ns",0.011364842998203,0.0166558082860602
111,"Pattern",1.48360654330527,4,432,0.206152220107313,0.12367,0.07006,"ns",0.00883186701279334,0.0135509469421657
112,"Pattern",1.52889563027486,4,432,0.192764623976429,0.058411,0.078036,"ns",0.00923343436473075,0.0139588336162522
113,"Pattern",0.496648812722077,4,432,0.738219529600728,0.46317,0.03064,"ns",0.00320542260827375,0.0045775497967624
114,"Pattern",0.260559685003063,4,432,0.903146824284236,0.39898,0.074566,"ns",0.00192491204218765,0.00240678309590485
115,"Pattern",0.390124295469826,4,432,0.815732771267878,0.33383,0.039461,"ns",0.0031318297286964,0.00359926052309298
116,"Pattern",2.03824468546705,4,432,0.0881367584978294,0.22865,0.099464,"ns",0.0175764490274098,0.0185230570634161
117,"Pattern",1.9034036626921,4,432,0.108888783390945,0.15612,0.11703,"ns",0.0123363833790132,0.0173188782081208
118,"Pattern",1.81122008067424,4,432,0.125620776694363,0.097709,0.1308,"ns",0.0120011573389756,0.0164939436912148
119,"Pattern",0.479014065610716,4,432,0.75116136920699,0.45895,0.17222,"ns",0.00311078384778348,0.00441573026577285
120,"Pattern",0.624693741344636,4,432,0.645113225666942,0.41311,0.15319,"ns",0.00476090295997429,0.00575093673296927
121,"Pattern",0.395199829264008,4,432,0.812102257541481,0.34659,0.19108,"ns",0.00238446372563791,0.00364591633104139
122,"Pattern",1.35876035551511,4,432,0.247428128268169,0.27006,0.17418,"ns",0.00811181055393928,0.012424796615268
123,"Pattern",1.63135809726511,4,432,0.165320710017888,0.1756,0.16852,"ns",0.0120569296511961,0.0148803966819217
124,"Pattern",1.87921707652414,4,432,0.11306507624588,0.12335,0.16655,"ns",0.0127208645505276,0.0171025706819096
125,"Pattern",0.688884242208474,4,432,0.599949455809058,0.3348,0.24755,"ns",0.00462333198773137,0.00633812967178249
126,"Pattern",0.750110827952622,4,432,0.55833074311305,0.22208,0.39445,"ns",0.00502123673400796,0.00689756380238848
127,"Pattern",4.00446383534738,4,432,0.0033523155766423,-0.22208,0.39445,"<.005",0.0175663441138911,0.0357527164384641
128,"Pattern",4.40000608766089,4,432,0.00169702651890606,-0.3348,0.24755,"<.005",0.0210259398851758,0.0391459595138217
1,"Speed",4.34052274450796,4,432,0.00188048050965103,0.27061,0.25813,"<.005",0.0267943757802379,0.0386371955414473
2,"Speed",1.68073066909555,4,432,0.1534091088477,0.18883,0.2394,"ns",0.0110506631048778,0.0153238463934588
3,"Speed",1.36704151438427,4,432,0.244481423218154,0.11004,0.2174,"ns",0.0103978836724466,0.0124995747846436
4,"Speed",2.52927034447742,4,432,0.0400335154326126,0.073707,0.18359,"<.05",0.0176428085425186,0.0228832628370264
5,"Speed",3.82056374310289,4,432,0.00459299174685537,0.035595,0.13683,"<.005",0.0201243224514491,0.0341669154153101
6,"Speed",3.46378060910575,4,432,0.00842985417270807,-2.187e-17,0.089291,"<.01",0.0173570292840947,0.0310753913977935
7,"Speed",0.900991881003072,4,432,0.463237180589135,-0.028292,0.036037,"ns",0.00415638321464639,0.008273495635261
8,"Speed",3.41425567545377,4,432,0.00916724338777167,0.15945,0.30209,"<.01",0.0226941469787706,0.0306446931297498
9,"Speed",2.16591859155894,4,432,0.0719791720876822,0.083862,0.27643,"ns",0.01571231463266,0.0196605140614231
10,"Speed",3.90793554659154,4,432,0.00395537113977783,0.050145,0.23852,"<.005",0.0268039146806015,0.0349209868585639
11,"Speed",5.93870617941785,4,432,0.000116671706564683,-4.8953e-17,0.19987,"<.0005",0.0351569423351379,0.0521219380011762
12,"Speed",6.40218442286717,4,432,5.18305326673809e-05,-0.035595,0.13683,"<.0001",0.0324375485587341,0.0559620819756609
13,"Speed",3.25659434189423,4,432,0.0119626796211635,-0.058411,0.078036,"<.05",0.0151051111801439,0.0292710230899809
14,"Speed",0.910434459249353,4,432,0.457671981589712,0.044058,0.32872,"ns",0.00562225750763037,0.00835947872001197
15,"Speed",2.26088746742489,4,432,0.0618322515174523,-6.9342e-17,0.28311,"ns",0.0145981894392864,0.0205048908942696
16,"Speed",4.04313022352884,4,432,0.00313711268154008,-6.0391e-17,0.24656,"<.005",0.0259656319736768,0.0360854807917513
17,"Speed",2.67573502508187,4,432,0.0314880614957069,-8.7824e-17,0.35857,"<.05",0.0141733193823953,0.0241763474575116
18,"Speed",2.57807419463238,4,432,0.0369629810955651,-0.050145,0.23852,"<.05",0.0183486298062191,0.0233145152274457
19,"Speed",3.97322838554621,4,432,0.00353677033347141,-0.073707,0.18359,"<.005",0.0237305601323411,0.0354837352002176
20,"Speed",2.98359718335747,4,432,0.0189048202758224,-0.097709,0.1308,"<.05",0.0211016664587168,0.0268832265224584
21,"Speed",3.72091515901917,4,432,0.00544474133445707,-0.044058,0.32872,"<.01",0.020451527113202,0.0333054482566936
22,"Speed",3.14114589660087,4,432,0.0145247029986032,-0.083862,0.27643,"<.05",0.022780600350502,0.0282626732994386
23,"Speed",3.77055396380218,4,432,0.00500258191615919,-0.11004,0.2174,"<.01",0.0248074246607684,0.033734770295791
24,"Speed",2.80972414151558,4,432,0.025239553701527,-0.12335,0.16655,"<.05",0.0215729987427878,0.0253562957879696
25,"Speed",4.36461347877534,4,432,0.00180392511317594,-0.15945,0.30209,"<.005",0.0257688875330763,0.0388433096830772
26,"Speed",2.88916383594885,4,432,0.0221233832146216,-0.18883,0.2394,"<.05",0.0237203247683532,0.0260545190891972
27,"Speed",3.45871720695712,4,432,0.0085024831453925,-0.1756,0.16852,"<.01",0.0267969034944237,0.0310313746078286
28,"Speed",2.2704699093169,4,432,0.0608879179255011,-0.15612,0.11703,"ns",0.0175542089829152,0.0205900084690313
29,"Speed",2.39264770600068,4,432,0.0499951510642957,-0.12367,0.07006,"<.05",0.0138530867676616,0.0216739769877865
30,"Speed",2.24299168392955,4,432,0.0636334631038507,-0.089234,0.023191,"ns",0.00910262026736669,0.0203458891097611
31,"Speed",1.35753644968476,4,432,0.247866244744408,-0.044495,-0.015575,"ns",0.00611571454976597,0.0124137438877782
32,"Speed",3.22424658891587,4,432,0.0126320843324358,-0.27061,0.25813,"<.05",0.0203612671292483,0.0289887024439254
33,"Speed",3.42682568951955,4,432,0.00897428845298522,-0.27006,0.17418,"<.01",0.0243212511384795,0.0307540457005217
34,"Speed",0.956183293082152,4,432,0.431380904144336,-0.22865,0.099464,"ns",0.00797999493222628,0.00877585157796971
35,"Speed",1.04392284133881,4,432,0.384104674172363,-0.1832,0.042556,"ns",0.00703443512550784,0.00957341605233461
36,"Speed",1.54576127688415,4,432,0.187981914803604,-0.14086,0.0073253,"ns",0.00821543019580308,0.0141106443450344
37,"Speed",1.21144259337922,4,432,0.305197487803972,-0.091723,-0.035635,"ns",0.005379145197599,0.0110926342937316
38,"Speed",1.46757682114091,4,432,0.211085902592455,-0.34659,0.19108,"ns",0.00995391434364032,0.0134064977389495
39,"Speed",2.26549989041292,4,432,0.06137597019788,-0.33383,0.039461,"ns",0.0163802440697965,0.0205458633268292
40,"Speed",1.08682849742315,4,432,0.362491101052365,-0.25598,0.0011134,"ns",0.00815264630202862,0.00996296722888798
41,"Speed",0.686914909081511,4,432,0.601313373148712,-0.19461,-0.022574,"ns",0.00442748775383072,0.00632012519313965
42,"Speed",0.681490815135519,4,432,0.605077595487779,-0.15112,-0.059346,"ns",0.00405456926129084,0.0062705324524368
43,"Speed",1.96082091760571,4,432,0.099546010605238,-0.41311,0.15319,"ns",0.0140153178044763,0.0178319959895076
44,"Speed",1.45198895949085,4,432,0.215983984478285,-0.39898,0.074566,"ns",0.00926210645173723,0.0132659897119663
45,"Speed",3.89077379869539,4,432,0.00407329482922872,-0.31837,-0.081339,"<.005",0.0260325719111004,0.0347729635483203
46,"Speed",0.844307798183535,4,432,0.49762591404319,-0.24052,-0.075603,"ns",0.00490563925912454,0.00775702299241068
47,"Speed",0.436403200953413,4,432,0.78232343191845,-0.19145,-0.085584,"ns",0.00294043442945208,0.00402450826540857
48,"Speed",1.6058675712627,4,432,0.171795212960606,-0.45895,0.17222,"ns",0.00954484682470865,0.0146512920051348
49,"Speed",1.27342226801555,4,432,0.279629023834765,-0.46317,0.03064,"ns",0.00785015841563034,0.0116535406468027
50,"Speed",1.78272159623283,4,432,0.13125890566097,-0.27341,-0.16219,"ns",0.0117171429513028,0.0162386354638707
51,"Speed",1.13835800963581,4,432,0.337823104328582,-0.20096,-0.14301,"ns",0.00614412296200401,0.0104304117305421
52,"Speed",0.645609080458833,4,432,0.630246089547112,-0.15394,-0.11866,"ns",0.00365890052849672,0.00594233937223104
53,"Speed",1.52214547352733,4,432,0.194709252538377,-0.099452,-0.09574,"ns",0.00788541406342769,0.013898061135912
54,"Speed",2.89707091768974,4,432,0.0218345622738647,-0.050987,-0.076676,"<.05",0.0144433716960509,0.0261239624610104
55,"Speed",2.75459240287155,4,432,0.0276491437857783,5.8045e-18,-0.047397,"<.05",0.0132374358937069,0.0248711348496654
56,"Speed",1.02357525146231,4,432,0.394699353348633,-0.41976,-0.1671,"ns",0.0063144109282888,0.00938856801477514
57,"Speed",2.11975510486148,4,432,0.077466345029989,-0.33631,-0.19112,"ns",0.0150261099659313,0.0192495443060416
58,"Speed",2.47470921513245,4,432,0.0437579279414453,-0.22492,-0.21452,"<.05",0.0147080104761655,0.0224006854846147
59,"Speed",1.21775825037163,4,432,0.302505306569315,-0.15297,-0.18922,"ns",0.0057708039803113,0.0111498191308783
60,"Speed",4.8142074901347,4,432,0.000828508872106528,-0.10478,-0.15427,"<.001",0.0208048881391313,0.042673769529921
61,"Speed",11.8278156267813,4,432,3.9791237226548e-09,-0.054807,-0.12811,"<.0001",0.0478482648826506,0.0987067615721254
62,"Speed",19.9769942330846,4,432,4.16470939352813e-15,1.1987e-17,-0.097882,"<.0001",0.0915600002008222,0.156098323396317
63,"Speed",0.621785185202073,4,432,0.647191089445678,-0.349,-0.28153,"ns",0.00452608371680452,0.00572431381183727
64,"Speed",1.74001410246442,4,432,0.140148089071575,-0.25813,-0.2804,"ns",0.0132786784368864,0.0158557853003351
65,"Speed",2.32654335717212,4,432,0.0556326696339823,-0.16624,-0.26054,"ns",0.0125366134093016,0.0210877934391559
66,"Speed",5.6003566328266,4,432,0.000210760057587894,-0.10296,-0.21873,"<.0005",0.0187805006915147,0.0492987592541438
67,"Speed",17.8141402674785,4,432,1.50463526520382e-13,-0.04676,-0.18643,"<.0001",0.0697481720308352,0.141590923163374
68,"Speed",1.55218512116096,4,432,0.186188532949633,-0.22108,-0.37388,"ns",0.00883441553985267,0.0141684542343386
69,"Speed",5.14095829295978,4,432,0.000469524552539159,-0.1585,-0.34149,"<.0005",0.0206689335795184,0.0454385252743584
70,"Speed",16.0714029749178,4,432,2.80887484680757e-12,-0.093018,-0.29235,"<.0001",0.0376774869133687,0.129533499175203
71,"Speed",23.7712940851734,4,432,8.70816455402906e-18,-0.039316,-0.23611,"<.0001",0.0760789592250522,0.180398122749013
72,"Speed",24.6393446788616,4,432,2.16970810521891e-18,2.5091e-17,-0.20489,"<.0001",0.076495604104479,0.185761960288004
73,"Speed",11.1461203584279,4,432,1.296423187277e-08,-0.10679,-0.41491,"<.0001",0.0356486719129028,0.0935500067051866
74,"Speed",18.9864317278771,4,432,2.13960437029613e-14,-0.049033,-0.36828,"<.0001",0.0512665507066622,0.149515436173242
75,"Speed",29.3630258348692,4,432,1.29817728767085e-21,3.6897e-17,-0.30129,"<.0001",0.0656284195069152,0.213762223541639
76,"Speed",27.7124987416734,4,432,1.69001377070093e-20,0.039316,-0.23611,"<.0001",0.0766145675717604,0.204200047885226
77,"Speed",20.2414331782346,4,432,2.69542148920916e-15,0.04676,-0.18643,"<.0001",0.0698970670286567,0.157838482279766
78,"Speed",11.7579930618988,4,432,4.49003901949642e-09,0.054807,-0.12811,"<.0001",0.0569808795326354,0.0981812801073035
79,"Speed",2.73014872903359,4,432,0.0287876935121756,0.050987,-0.076676,"<.05",0.0132464932002852,0.0246558752098717
80,"Speed",1.77165041982637,4,432,0.133511788767349,0.044495,-0.015575,"ns",0.00971416941896053,0.0161394168079884
81,"Speed",28.9666267363555,4,432,2.39819489811011e-21,5.188e-17,-0.42363,"<.0001",0.072721150366069,0.211486749922759
82,"Speed",29.3141246706744,4,432,1.40016186645007e-21,0.049033,-0.36828,"<.0001",0.0716013487159895,0.213482223631251
83,"Speed",22.0127620977644,4,432,1.49079019224391e-16,0.093018,-0.29235,"<.0001",0.0705992236502216,0.169312317826243
84,"Speed",9.06806834236181,4,432,4.84804244413086e-07,0.10296,-0.21873,"<.0001",0.0275369183222928,0.0774597930141167
85,"Speed",3.47562003759923,4,432,0.00826240440687502,0.10478,-0.15427,"<.01",0.0134282018229496,0.0311782974288634
86,"Speed",1.45663073303375,4,432,0.214514986960535,0.099452,-0.09574,"ns",0.00753719215001623,0.0133078345576568
87,"Speed",2.82516388164139,4,432,0.0246022028429427,0.091723,-0.035635,"<.05",0.0145373438601909,0.0254920794401766
88,"Speed",25.3794442115833,4,432,6.67751941127677e-19,0.10679,-0.41491,"<.0001",0.0754686319726713,0.190280026743276
89,"Speed",11.6353803952548,4,432,5.55163736064124e-09,0.1585,-0.34149,"<.0001",0.0533011949851657,0.0972570184239269
90,"Speed",2.01384095013605,4,432,0.0915925970349129,0.16624,-0.26054,"ns",0.00747422507811819,0.0183053416983125
91,"Speed",1.27237539989981,4,432,0.28004533045549,0.15297,-0.18922,"ns",0.00520772831558168,0.0116440719371511
92,"Speed",2.11084521441557,4,432,0.0785701709981162,0.15394,-0.11866,"ns",0.01060988811825,0.0191701844655282
93,"Speed",4.67056784791036,4,432,0.00106282251557787,0.15112,-0.059346,"<.005",0.0262566767344939,0.041453308855379
94,"Speed",5.98779928343691,4,432,0.000107070045208591,0.22108,-0.37388,"<.0005",0.0224092753617098,0.0525301770985851
95,"Speed",0.79209969680611,4,432,0.530743816167539,0.25813,-0.2804,"ns",0.00370917390483899,0.00728085678108632
96,"Speed",2.86977277006185,4,432,0.0228475330185866,0.22492,-0.21452,"<.05",0.0141449530700609,0.0258841765285621
