"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes"
53,"Pattern",1.38552136959905,4,304,0.23883582526318,-0.099452,-0.09574,"ns",0.0152949450716767,0.0179041420808125
54,"Pattern",2.31739293356111,4,304,0.0571995832012771,-0.050987,-0.076676,"ns",0.0229431515206432,0.029589760929951
55,"Pattern",2.16852673014963,4,304,0.0724789755552475,5.8045e-18,-0.047397,"ns",0.019555105307156,0.0277416860833994
56,"Pattern",1.36239791629378,4,304,0.246938633798983,-0.41976,-0.1671,"ns",0.013294101865357,0.0176105957543857
57,"Pattern",0.34826609525354,4,304,0.845159922049712,-0.33631,-0.19112,"ns",0.00320508947393963,0.0045615455735306
58,"Pattern",1.98394221521534,4,304,0.0968576175921082,-0.22492,-0.21452,"ns",0.0173977721832323,0.0254403939947044
59,"Pattern",4.61137505688933,4,304,0.00125308075585108,-0.15297,-0.18922,"<.005",0.0381881616921138,0.057205016706823
60,"Pattern",1.58961179215341,4,304,0.176927669908654,-0.10478,-0.15427,"ns",0.0152785817211074,0.0204874306680597
61,"Pattern",2.25398119067325,4,304,0.0632873926657982,-0.054807,-0.12811,"ns",0.0243416833195054,0.0288034059913349
62,"Pattern",4.70719207000278,4,304,0.00106442736176225,1.1987e-17,-0.097882,"<.005",0.0461800530052298,0.0583243196705433
63,"Pattern",0.802478301062331,4,304,0.524355798642309,-0.349,-0.28153,"ns",0.00767313962099558,0.0104485990402113
64,"Pattern",0.958619888988812,4,304,0.430489975150909,-0.25813,-0.2804,"ns",0.00943257456775604,0.0124563030154595
65,"Pattern",3.56906294983142,4,304,0.0073052261058783,-0.16624,-0.26054,"<.01",0.0212431625267588,0.0448549073913529
66,"Pattern",2.94327988624588,4,304,0.0206869740958528,-0.10296,-0.21873,"<.05",0.0243742956809669,0.0372834760664496
67,"Pattern",3.36561745906983,4,304,0.0102671976001427,-0.04676,-0.18643,"<.05",0.0331099491780034,0.0424064924689276
68,"Pattern",1.17780497112264,4,304,0.320561641609193,-0.22108,-0.37388,"ns",0.00962075747904333,0.0152609285993989
69,"Pattern",1.08666963384934,4,304,0.36317689216821,-0.1585,-0.34149,"ns",0.0101888104085385,0.0140967256597135
70,"Pattern",2.04009511043933,4,304,0.0887210065041335,-0.093018,-0.29235,"ns",0.0156234128021664,0.0261416276793649
71,"Pattern",2.83853724707912,4,304,0.0245747441296281,-0.039316,-0.23611,"<.05",0.0261534838048051,0.0360044382632719
72,"Pattern",3.61462344909794,4,304,0.00676763835944888,2.5091e-17,-0.20489,"<.01",0.032725549538649,0.045401501539588
73,"Pattern",0.721966958844279,4,304,0.577477998166648,-0.10679,-0.41491,"ns",0.00623115311593595,0.00941017269840803
74,"Pattern",2.31504807632242,4,304,0.0574143329256614,-0.049033,-0.36828,"ns",0.0139509605937667,0.0295607055500531
75,"Pattern",2.3007673777407,4,304,0.0587390144297411,3.6897e-17,-0.30129,"ns",0.018908356478829,0.0293837142954331
76,"Pattern",4.10313851046241,4,304,0.00296978220723786,0.039316,-0.23611,"<.005",0.0341535578929378,0.0512231928331559
77,"Pattern",3.72767476807951,4,304,0.00559668884392205,0.04676,-0.18643,"<.01",0.0355874039248117,0.0467550919918708
78,"Pattern",4.72263332252962,4,304,0.00103679059624076,0.054807,-0.12811,"<.005",0.0449154319796348,0.058504450711614
79,"Pattern",0.85988860540705,4,304,0.488375668164499,0.050987,-0.076676,"ns",0.00868734789375129,0.0111877420200497
80,"Pattern",2.23413264283374,4,304,0.0653172684013276,0.044495,-0.015575,"ns",0.0229517314687599,0.0285570066077595
81,"Pattern",1.26303064862412,4,304,0.284534828884788,5.188e-17,-0.42363,"ns",0.00918611592659269,0.0163471538460369
82,"Pattern",1.06394071482241,4,304,0.374484361737982,0.049033,-0.36828,"ns",0.00751716643772685,0.0138059474373307
83,"Pattern",1.54989308282313,4,304,0.187703182580119,0.093018,-0.29235,"ns",0.0124208695055738,0.019985753960587
84,"Pattern",2.54387964323161,4,304,0.0397309525959875,0.10296,-0.21873,"<.05",0.0177484515922234,0.0323880059755977
85,"Pattern",4.4609893432205,4,304,0.00161837148921608,0.10478,-0.15427,"<.005",0.0385640661066111,0.0554428845535489
86,"Pattern",2.52883725972268,4,304,0.0407100835501866,0.099452,-0.09574,"<.05",0.0227703316242612,0.0322026576219245
87,"Pattern",3.18730923717608,4,304,0.0138158396431315,0.091723,-0.035635,"<.05",0.0311860641865461,0.0402502530756498
88,"Pattern",0.935395459252784,4,304,0.443641327545248,0.10679,-0.41491,"ns",0.00749295157589037,0.0121581939453109
89,"Pattern",1.61560050861046,4,304,0.170184258604321,0.1585,-0.34149,"ns",0.013114744266052,0.0208154095056087
90,"Pattern",2.0402392072211,4,304,0.0887009839410117,0.16624,-0.26054,"ns",0.010844009072463,0.0261434258524456
91,"Pattern",4.62795764334007,4,304,0.00121820170727472,0.15297,-0.18922,"<.005",0.0306705455814095,0.057398919414677
92,"Pattern",3.30910368613242,4,304,0.0112818965236141,0.15394,-0.11866,"<.05",0.0303731826260717,0.0417241342082023
93,"Pattern",2.77489800157864,4,304,0.0272759990601304,0.15112,-0.059346,"<.05",0.0267719609873245,0.0352256628948353
94,"Pattern",1.19165583307051,4,304,0.314459738647641,0.22108,-0.37388,"ns",0.0101734698871868,0.0154376249636036
95,"Pattern",1.37027575490503,4,304,0.244151525559692,0.25813,-0.2804,"ns",0.0095096987589186,0.0177106226071342
96,"Pattern",3.42696119130137,4,304,0.00926737188704313,0.22492,-0.21452,"<.01",0.0229039770337966,0.0431460695449177
97,"Pattern",4.54738840221003,4,304,0.00139723334910141,0.20096,-0.14301,"<.005",0.0396486836419821,0.0564560626038281
98,"Pattern",3.91667895859986,4,304,0.0040701025995748,0.19145,-0.085584,"<.005",0.037003726978553,0.0490095310470654
99,"Pattern",0.851398416215479,4,304,0.493591731966292,0.349,-0.28153,"ns",0.0063614654379075,0.0110785025876099
100,"Pattern",1.89782794548714,4,304,0.110714599783242,0.33631,-0.19112,"ns",0.0187578645319781,0.024363040607695
101,"Pattern",3.07821592578217,4,304,0.0165549239401993,0.27341,-0.16219,"<.05",0.0285141337432746,0.0389262186778618
102,"Pattern",2.25332076210886,4,304,0.0633539512053988,0.24052,-0.075603,"ns",0.024701709500908,0.0287952094577428
103,"Pattern",2.26768579117311,4,304,0.0619212529332806,0.19461,-0.022574,"ns",0.0209098356443252,0.0289734616304301
104,"Pattern",2.64129919937301,4,304,0.0339203814667394,0.14086,0.0073253,"<.05",0.026367559700576,0.033586667899226
105,"Pattern",1.240066050461,4,304,0.293889049672135,0.089234,0.023191,"ns",0.011653440322361,0.0160546995085538
106,"Pattern",1.27747072887672,4,304,0.278783530951571,0.028292,0.036037,"ns",0.0113930611456933,0.0165309593705344
107,"Pattern",1.34293758137451,4,304,0.253942761040446,0.41976,-0.1671,"ns",0.0128545818808709,0.0173634157606384
108,"Pattern",2.54865409214438,4,304,0.0394249714543151,0.31837,-0.081339,"<.05",0.0276626382545161,0.0324468206565906
109,"Pattern",3.60442088888403,4,304,0.00688452162868887,0.25598,0.0011134,"<.01",0.0366445195464649,0.0452791547081947
110,"Pattern",2.36275548014647,4,304,0.0531938902138566,0.1832,0.042556,"ns",0.0229711670016333,0.0301515109527393
111,"Pattern",0.636748947324894,4,304,0.636648211109038,0.12367,0.07006,"ns",0.0062038112540344,0.0083086633510844
112,"Pattern",0.90672553378343,4,304,0.460273178412142,0.058411,0.078036,"ns",0.00899895673071047,0.0117899381034644
113,"Pattern",4.44678973688631,4,304,0.00165790653055441,0.46317,0.03064,"<.005",0.0507736604074855,0.0552761614407514
114,"Pattern",3.29317310115503,4,304,0.0115853398366548,0.39898,0.074566,"<.05",0.0360750202884518,0.0415316094987635
115,"Pattern",2.49472509441624,4,304,0.0430177707197339,0.33383,0.039461,"<.05",0.0253871384420953,0.031782073144603
116,"Pattern",2.36088681189814,4,304,0.0533534355949689,0.22865,0.099464,"ns",0.02196568366951,0.0301283830230935
117,"Pattern",0.63404016702137,4,304,0.638570819225583,0.15612,0.11703,"ns",0.00575473006045146,0.00827361007770829
118,"Pattern",0.337993548408454,4,304,0.852251601043343,0.097709,0.1308,"ns",0.00312796740622384,0.00442759277127347
119,"Pattern",3.99736222897533,4,304,0.00355158785341138,0.45895,0.17222,"<.005",0.03974823723023,0.0499686754362442
120,"Pattern",2.45878514035605,4,304,0.045585773127779,0.41311,0.15319,"<.05",0.0247838028087974,0.0313385573834402
121,"Pattern",2.14175067596603,4,304,0.0756121815335021,0.34659,0.19108,"ns",0.0229618665880728,0.0274085320259502
122,"Pattern",2.39449068105767,4,304,0.0505534663317476,0.27006,0.17418,"ns",0.0225670877402937,0.0305441193667484
123,"Pattern",0.272312404504556,4,304,0.895717658201049,0.1756,0.16852,"ns",0.00277907084733038,0.00357026548586029
124,"Pattern",1.08252462685113,4,304,0.365218552041641,0.12335,0.16655,"ns",0.0102206582723019,0.0140437100638767
125,"Pattern",2.48144014146019,4,304,0.0439502954202182,0.3348,0.24755,"<.05",0.025642666153217,0.0316181779665036
126,"Pattern",2.05834893966764,4,304,0.08621838614961,0.22208,0.39445,"ns",0.0197258459404511,0.0263693630166142
127,"Pattern",1.98405970025447,4,304,0.0968398807413338,-0.22208,0.39445,"ns",0.0169326865840212,0.0254418621944094
128,"Pattern",3.69678719146756,4,304,0.00589510494647706,-0.3348,0.24755,"<.01",0.0304775099911264,0.0463856489294382
1,"Speed",2.29860433815029,4,304,0.058942199216228,0.27061,0.25813,"ns",0.0226322706957343,0.0293569005166841
2,"Speed",3.04250505492512,4,304,0.0175622709979772,0.18883,0.2394,"<.05",0.029237764929924,0.0384920120232898
3,"Speed",2.4734284869673,4,304,0.0445220760914695,0.11004,0.2174,"<.05",0.0234032137793234,0.0315193121373317
4,"Speed",1.9040140352053,4,304,0.109660156043314,0.073707,0.18359,"ns",0.018701119609515,0.024440512581866
5,"Speed",3.82234811852866,4,304,0.00477199899932586,0.035595,0.13683,"<.005",0.0382939719364075,0.0478856887654173
6,"Speed",6.11037080187965,4,304,9.67102439694199e-05,-2.187e-17,0.089291,"<.0001",0.0588422862904267,0.074416553502396
7,"Speed",4.10999557089909,4,304,0.00293551097237186,-0.028292,0.036037,"<.005",0.039579251910207,0.0513044039212517
8,"Speed",3.41334796698208,4,304,0.00948061968493734,0.15945,0.30209,"<.01",0.0275663405063822,0.0429820433764014
9,"Speed",3.17935083773889,4,304,0.0139996254912131,0.083862,0.27643,"<.05",0.0282827066101031,0.0401537876239259
10,"Speed",2.00793715418283,4,304,0.0932980177217845,0.050145,0.23852,"ns",0.0208734499487353,0.0257401647503399
11,"Speed",5.72945507354607,4,304,0.000185632203832311,-4.8953e-17,0.19987,"<.0005",0.0576607058173448,0.0701026951469368
12,"Speed",6.64828815422544,4,304,3.85105678302078e-05,-0.035595,0.13683,"<.0001",0.0719749613038173,0.0804407242146315
13,"Speed",4.36778044647506,4,304,0.00189607144515852,-0.058411,0.078036,"<.005",0.0444110166404689,0.0543474066623502
14,"Speed",3.04912537641176,4,304,0.0173710930730204,0.044058,0.32872,"<.05",0.0313911336993166,0.0385725377971306
15,"Speed",3.92541066936458,4,304,0.00401055168190152,-6.9342e-17,0.28311,"<.005",0.0379497640175744,0.0491134250858368
16,"Speed",5.43862144725981,4,304,0.00030531685137669,-6.0391e-17,0.24656,"<.0005",0.0543678630465062,0.0667818456477913
17,"Speed",4.05156917336588,4,304,0.0032405573916715,-8.7824e-17,0.35857,"<.005",0.0357875392986703,0.0506119894363531
18,"Speed",6.56492214486566,4,304,4.44161404966939e-05,-0.050145,0.23852,"<.0001",0.0672393865317216,0.0795122429031916
19,"Speed",6.55184638235968,4,304,4.54213383092868e-05,-0.073707,0.18359,"<.0001",0.0673239623347721,0.0793664426597214
20,"Speed",7.39896112572252,4,304,1.0670129164275e-05,-0.097709,0.1308,"<.0001",0.0732691382122343,0.0887176653743769
21,"Speed",4.56509458598621,4,304,0.00135576919616217,-0.044058,0.32872,"<.005",0.0470616487086788,0.0566634298568834
22,"Speed",8.02031670267315,4,304,3.69697500510944e-06,-0.083862,0.27643,"<.0001",0.0816775147272928,0.0954568730210223
23,"Speed",5.87907465345998,4,304,0.000143692776503754,-0.11004,0.2174,"<.0005",0.0611764067648932,0.0718019186018188
24,"Speed",7.6123982614057,4,304,7.41169632038892e-06,-0.12335,0.16655,"<.0001",0.0776882182610866,0.0910438932466248
25,"Speed",4.91669113012004,4,304,0.000744728225901339,-0.15945,0.30209,"<.001",0.0506115164695746,0.0607623848856305
26,"Speed",6.80167882486252,4,304,2.96208142374228e-05,-0.18883,0.2394,"<.0001",0.0685744376025052,0.0821442139989583
27,"Speed",5.41517283235543,4,304,0.000317809205713264,-0.1756,0.16852,"<.0005",0.0587236040800175,0.0665130668395925
28,"Speed",6.44220663124127,4,304,5.47974763874982e-05,-0.15612,0.11703,"<.0001",0.0692623640643119,0.0781420936493955
29,"Speed",6.08454985541363,4,304,0.000101081238119357,-0.12367,0.07006,"<.0005",0.0652494237445372,0.0741253971195694
30,"Speed",3.21718884916132,4,304,0.0131467323088517,-0.089234,0.023191,"<.05",0.0351076939094139,0.040612257212096
31,"Speed",1.45216749857362,4,304,0.216775292068429,-0.044495,-0.015575,"ns",0.0150672055709839,0.0187492170390243
32,"Speed",6.81119105404814,4,304,2.91426926028572e-05,-0.27061,0.25813,"<.0001",0.068415486363848,0.0822496448529849
33,"Speed",6.88199781445303,4,304,2.58182498467629e-05,-0.27006,0.17418,"<.0001",0.0766565108279059,0.0830336863966489
34,"Speed",5.74631481775008,4,304,0.000180352422634369,-0.22865,0.099464,"<.0005",0.0629753953176021,0.0702944815379292
35,"Speed",4.79506937073421,4,304,0.00091638441398931,-0.1832,0.042556,"<.001",0.0511907892754185,0.0593485395591614
36,"Speed",3.78646302299405,4,304,0.00506939020959733,-0.14086,0.0073253,"<.01",0.0445400068474757,0.0474574618241043
37,"Speed",2.04640183981062,4,304,0.0878486665306123,-0.091723,-0.035635,"ns",0.0226781940391823,0.0262203226743347
38,"Speed",5.46227646226143,4,304,0.000293211158418044,-0.34659,0.19108,"<.0005",0.0558082621622766,0.0670528335258579
39,"Speed",6.10778180061947,4,304,9.71398492110151e-05,-0.33383,0.039461,"<.0001",0.0698421810505231,0.0743873682454467
40,"Speed",4.86703266063285,4,304,0.000810562570707037,-0.25598,0.0011134,"<.001",0.0542089574153934,0.0601856220081411
41,"Speed",2.53182279251412,4,304,0.0405139113986705,-0.19461,-0.022574,"<.05",0.029562926147863,0.0322394502315749
42,"Speed",2.11434493098436,4,304,0.0789524257186863,-0.15112,-0.059346,"ns",0.0232989775362575,0.0270673066880664
43,"Speed",3.96397201675776,4,304,0.0037577165315288,-0.41311,0.15319,"<.005",0.0348875484167562,0.0495719749380014
44,"Speed",3.9409199904192,4,304,0.00390689714887481,-0.39898,0.074566,"<.005",0.0411535238816491,0.0492979063900129
45,"Speed",2.90422359244645,4,304,0.0220607387591658,-0.31837,-0.081339,"<.05",0.0323590433999823,0.0368069472104212
46,"Speed",2.10188560842985,4,304,0.0805169674600956,-0.24052,-0.075603,"ns",0.0241653420958876,0.0269120981146067
47,"Speed",1.55516678786713,4,304,0.186239057466297,-0.19145,-0.085584,"ns",0.0185492162424451,0.0200523943442853
48,"Speed",2.5996985856045,4,304,0.0362931009472575,-0.45895,0.17222,"<.05",0.0213669214876526,0.033075172454677
49,"Speed",3.04569826444616,4,304,0.017469803309077,-0.46317,0.03064,"<.05",0.0269158875314403,0.0385308540669326
50,"Speed",0.622846733195071,4,304,0.646539101482262,-0.27341,-0.16219,"ns",0.00597655277790245,0.00812873391879914
51,"Speed",1.81380373753902,4,304,0.126009540576005,-0.20096,-0.14301,"ns",0.0198996366064326,0.0233095370026745
52,"Speed",2.22192911061712,4,304,0.0665960729791357,-0.15394,-0.11866,"ns",0.020655120085941,0.028405450183605
53,"Speed",2.31268937035411,4,304,0.0576311319188385,-0.099452,-0.09574,"ns",0.0205300246506618,0.0295314768136362
54,"Speed",2.16138165799618,4,304,0.0733027310705698,-0.050987,-0.076676,"ns",0.0194321955924349,0.0276528077184401
55,"Speed",0.751572612035465,4,304,0.55760129881551,5.8045e-18,-0.047397,"ns",0.00729575645002588,0.00979227638545624
56,"Speed",1.02578978775257,4,304,0.394083716477074,-0.41976,-0.1671,"ns",0.00926885415603372,0.0133174848395475
57,"Speed",1.04285764595359,4,304,0.385219116432001,-0.33631,-0.19112,"ns",0.00914500056203673,0.013536071711488
58,"Speed",1.81433173567014,4,304,0.125907555491238,-0.22492,-0.21452,"ns",0.0168890755385018,0.0233161641975324
59,"Speed",2.80496889390962,4,304,0.0259653445868762,-0.15297,-0.18922,"<.05",0.0259891364506697,0.0355938075134041
60,"Speed",4.48683057700321,4,304,0.00154881303773176,-0.10478,-0.15427,"<.005",0.041821056395724,0.0557461456096296
61,"Speed",4.02111224675782,4,304,0.00341183040541419,-0.054807,-0.12811,"<.005",0.0374688580896835,0.0502506417851089
62,"Speed",14.9346473018525,4,304,3.72534107822676e-11,1.1987e-17,-0.097882,"<.0001",0.138090479245618,0.164234950538465
63,"Speed",1.11171730244047,4,304,0.351032599074003,-0.349,-0.28153,"ns",0.0109000155082996,0.0144169698371545
64,"Speed",1.01422814139843,4,304,0.400177345071628,-0.25813,-0.2804,"ns",0.00852578457885516,0.0131693605957629
65,"Speed",3.63933823240022,4,304,0.00649256118165516,-0.16624,-0.26054,"<.01",0.0358673818860444,0.0456977457770939
66,"Speed",8.69652020684571,4,304,1.17056302761039e-06,-0.10296,-0.21873,"<.0001",0.0880344505553628,0.102678601028792
67,"Speed",12.2799102384473,4,304,2.87016000197461e-09,-0.04676,-0.18643,"<.0001",0.120636929537406,0.139101979207713
68,"Speed",3.08685003823686,4,304,0.0163200028722066,-0.22108,-0.37388,"<.05",0.0294130919397255,0.0390311415455848
69,"Speed",8.04783021160519,4,304,3.52770156682396e-06,-0.1585,-0.34149,"<.0001",0.0696934923767277,0.0957529800750758
70,"Speed",16.4622658580409,4,304,3.20025257257864e-12,-0.093018,-0.29235,"<.0001",0.133366207975143,0.178043072006431
71,"Speed",22.713090682158,4,304,1.97102696319391e-16,-0.039316,-0.23611,"<.0001",0.188664193071663,0.230091981977253
72,"Speed",21.4934199435229,4,304,1.25130736427345e-15,2.5091e-17,-0.20489,"<.0001",0.17804519741661,0.220460211119621
73,"Speed",7.02778679639876,4,304,2.01208623135531e-05,-0.10679,-0.41491,"<.0001",0.0626732260520726,0.0846437929705671
74,"Speed",17.3642466770829,4,304,7.63187606658008e-13,-0.049033,-0.36828,"<.0001",0.119612090057337,0.185983899566397
75,"Speed",26.4938831181523,4,304,7.29095315079709e-19,3.6897e-17,-0.30129,"<.0001",0.19636200384223,0.25849233448996
76,"Speed",27.3390528189297,4,304,2.14040526434427e-19,0.039316,-0.23611,"<.0001",0.209858877706304,0.264556835708888
77,"Speed",16.2457246529775,4,304,4.5227321403993e-12,0.04676,-0.18643,"<.0001",0.146041571298593,0.176113578315883
78,"Speed",6.80553248515148,4,304,2.94261751134794e-05,0.054807,-0.12811,"<.0001",0.0672042518820794,0.0821869297968929
79,"Speed",0.652405005512393,4,304,0.625581765080529,0.050987,-0.076676,"ns",0.00458093953874845,0.00851121377686031
80,"Speed",2.27992389476146,4,304,0.0607252240257131,0.044495,-0.015575,"ns",0.023641047024518,0.029125269690177
81,"Speed",12.5550686719337,4,304,1.82126856756905e-09,5.188e-17,-0.42363,"<.0001",0.0987835818226361,0.141776962744458
82,"Speed",16.8923013463151,4,304,1.61337519318328e-12,0.049033,-0.36828,"<.0001",0.129698172586763,0.181848238244613
83,"Speed",20.0534549280631,4,304,1.13942484045729e-14,0.093018,-0.29235,"<.0001",0.154465038304217,0.208773905562082
84,"Speed",9.92612312300252,4,304,1.46280317463702e-07,0.10296,-0.21873,"<.0001",0.0846484039461749,0.115519271232491
85,"Speed",6.24571762707011,4,304,7.67080838147219e-05,0.10478,-0.15427,"<.0001",0.0582463468475516,0.0759397304476119
86,"Speed",1.5543002040656,4,304,0.186478934062285,0.099452,-0.09574,"ns",0.0117227639815342,0.0200414445101797
87,"Speed",2.69614946153863,4,304,0.0310211094595488,0.091723,-0.035635,"<.05",0.0251502276329708,0.0342602462761704
88,"Speed",6.87201025716231,4,304,2.62631087237584e-05,0.10679,-0.41491,"<.0001",0.0583693225404947,0.0829231755792769
89,"Speed",7.60635906555168,4,304,7.48847875932276e-06,0.1585,-0.34149,"<.0001",0.0697189557308718,0.0909782359926462
90,"Speed",4.82537762782183,4,304,0.000870235293017846,0.16624,-0.26054,"<.001",0.0438886878391015,0.0597012691984111
91,"Speed",2.69306326198569,4,304,0.03117763882513,0.15297,-0.18922,"<.05",0.0248764127869863,0.0342223717104507
92,"Speed",1.58926827195743,4,304,0.177018408987902,0.15394,-0.11866,"ns",0.0139453797529239,0.0204830939555571
93,"Speed",1.3267203908125,4,304,0.259910875549946,0.15112,-0.059346,"ns",0.0125998836085137,0.0171573342837663
94,"Speed",4.98622562655151,4,304,0.000661401246027018,0.22108,-0.37388,"<.001",0.0459395509505672,0.0615688110907192
95,"Speed",1.20677083556515,4,304,0.307911480494278,0.25813,-0.2804,"ns",0.0105037462788009,0.0156303757106398
