"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes","T2btw","T2btw_p","T2btw_df1","T2btw_df2","T2acr","T2acr_p","T2acr_df1","T2acr_df2","T2cbtw","T2cbtw_p","T2cbtw_df1","T2cbtw_df2","T2cacr","T2cacr_p","T2cacr_df1","T2cacr_df2"
1,"Pattern",0.767888864648228,4,432,0.546550661160984,0.27061,0.25813,"ns",0.00532961439804755,0.00705988571317952,0.0399082870510905,0.960936301720298,2,26,0.0795715863147775,0.92353528653275,2,250,0.00022030348329823,0.993851215713037,2,52,4.25419879573551e-05,0.989336907061954,2,500
2,"Pattern",1.99733393324899,4,432,0.0940022264896543,0.18883,0.2394,"ns",0.0142127178750787,0.0181580213067805,1.01699895617664,0.375619427993681,2,26,1.57608552554366,0.20883055807928,2,250,0.00414177718095901,0.890731812191533,2,52,0.000678307056890756,0.842926959288635,2,500
3,"Pattern",0.870588907785697,4,432,0.481474461652408,0.11004,0.2174,"ns",0.00672355736927456,0.00799654816346307,1.86346358680294,0.175268259656795,2,26,2.74841532287126,0.0659646756033725,2,250,0.0551274014825076,0.223245239006271,2,52,0.00757297734419657,0.149397723965572,2,500
4,"Pattern",0.880611607429491,4,432,0.475408890907783,0.073707,0.18359,"ns",0.00626281122459377,0.00808786426186278,5.49093007690474,0.0102517910941866,2,26,11.9378599143879,1.11765967120148e-05,2,250,0.119167350107501,0.0433131489173521,2,52,0.0252338978688828,0.00187449555042973,2,500
5,"Pattern",0.392094103346601,4,432,0.814324948034228,0.035595,0.13683,"ns",0.00234765108820911,0.00361736809856961,4.70316238113461,0.0180552078389662,2,26,17.0449537523538,1.14954350483032e-07,2,250,0.0840612174576908,0.105062613040681,2,52,0.0301877678270731,0.000556484859206341,2,500
6,"Pattern",0.439799618000566,4,432,0.7798495216242,-2.187e-17,0.089291,"ns",0.00257996384631645,0.00405570297575099,5.58494201797559,0.00959771486347527,2,26,20.0193441718076,8.62004490009838e-09,2,250,0.086507877952522,0.0986731290207936,2,52,0.0319604339797419,0.000360861865273177,2,500
7,"Pattern",0.466119843390137,4,432,0.760613892076432,-0.028292,0.036037,"ns",0.00220229876383225,0.00429737731987784,3.92680326642838,0.03234366828028,2,26,15.9822401852451,2.93900775050204e-07,2,250,0.0783820712440357,0.12160555780891,2,52,0.0316511477904966,0.000389169197787198,2,500
8,"Pattern",1.10881837350341,4,432,0.351793253825163,0.15945,0.30209,"ns",0.00774775935191205,0.0101625000621644,0.0480342437403374,0.953185524711755,2,26,0.118995864250255,0.887861727749553,2,250,0.00172195364145301,0.952971718360692,2,52,0.000425802480492564,0.898274835925043,2,500
9,"Pattern",1.01082143934108,4,432,0.401453599992583,0.083862,0.27643,"ns",0.00762226096050532,0.00927267060273966,1.62421280298565,0.216431817031508,2,26,3.47233365617714,0.0325499256114172,2,250,0.0218926190572073,0.54559476253086,2,52,0.00368403045605022,0.395875240047317,2,500
10,"Pattern",0.316028551270005,4,432,0.867253918869386,0.050145,0.23852,"ns",0.00211101518140529,0.00291765268258905,1.80735338042022,0.184101296330253,2,26,3.55914226488697,0.029914438271045,2,250,0.0201623942860938,0.572063523346581,2,52,0.0039867161672529,0.366909809125068,2,500
